date,realtime_end,realtime_start,value
1999-07-09,2019-09-15,2019-09-15,1494.38
1999-07-12,2019-09-15,2019-09-15,1497.46
1999-07-13,2019-09-15,2019-09-15,1495.97
1999-07-14,2019-09-15,2019-09-15,1492.11
1999-07-15,2019-09-15,2019-09-15,1496.6
1999-07-16,2019-09-15,2019-09-15,1495.09
1999-07-19,2019-09-15,2019-09-15,1491.86
1999-07-20,2019-09-15,2019-09-15,1484.76
1999-07-21,2019-09-15,2019-09-15,1484.73
1999-07-22,2019-09-15,2019-09-15,1480.22
1999-07-23,2019-09-15,2019-09-15,1476.06
1999-07-26,2019-09-15,2019-09-15,1466.23
1999-07-27,2019-09-15,2019-09-15,1466.07
1999-07-28,2019-09-15,2019-09-15,1461.33
1999-07-29,2019-09-15,2019-09-15,1452.59
1999-07-30,2019-09-15,2019-09-15,1466.45
1999-08-02,2019-09-15,2019-09-15,1460.7
1999-08-03,2019-09-15,2019-09-15,1458.1
1999-08-04,2019-09-15,2019-09-15,1446.03
1999-08-05,2019-09-15,2019-09-15,1440.3
1999-08-06,2019-09-15,2019-09-15,1438.46
1999-08-09,2019-09-15,2019-09-15,1432.62
1999-08-10,2019-09-15,2019-09-15,1427.29
1999-08-11,2019-09-15,2019-09-15,1427.03
1999-08-12,2019-09-15,2019-09-15,1432.73
1999-08-13,2019-09-15,2019-09-15,1442.35
1999-08-16,2019-09-15,2019-09-15,1442.48
1999-08-17,2019-09-15,2019-09-15,1446.38
1999-08-18,2019-09-15,2019-09-15,1451.28
1999-08-19,2019-09-15,2019-09-15,1449.72
1999-08-20,2019-09-15,2019-09-15,1454.28
1999-08-23,2019-09-15,2019-09-15,1456.87
1999-08-24,2019-09-15,2019-09-15,1449.6
1999-08-25,2019-09-15,2019-09-15,1444.66
1999-08-26,2019-09-15,2019-09-15,1443.55
1999-08-27,2019-09-15,2019-09-15,1442.3
1999-08-30,2019-09-15,2019-09-15,1434.21
1999-08-31,2019-09-15,2019-09-15,1455.85
1999-09-01,2019-09-15,2019-09-15,1448.21
1999-09-02,2019-09-15,2019-09-15,1439.22
1999-09-03,2019-09-15,2019-09-15,1450.24
1999-09-06,2019-09-15,2019-09-15,
1999-09-07,2019-09-15,2019-09-15,1452.03
1999-09-08,2019-09-15,2019-09-15,1446.1
1999-09-09,2019-09-15,2019-09-15,1442.15
1999-09-10,2019-09-15,2019-09-15,1440.08
1999-09-13,2019-09-15,2019-09-15,1436.74
1999-09-14,2019-09-15,2019-09-15,1425.46
1999-09-15,2019-09-15,2019-09-15,1416.73
1999-09-16,2019-09-15,2019-09-15,1414.72
1999-09-17,2019-09-15,2019-09-15,1415.33
1999-09-20,2019-09-15,2019-09-15,1411.14
1999-09-21,2019-09-15,2019-09-15,1399.67
1999-09-22,2019-09-15,2019-09-15,1395.65
1999-09-23,2019-09-15,2019-09-15,1390.04
1999-09-24,2019-09-15,2019-09-15,1383.67
1999-09-27,2019-09-15,2019-09-15,1381.42
1999-09-28,2019-09-15,2019-09-15,1381.1
1999-09-29,2019-09-15,2019-09-15,1379.58
1999-09-30,2019-09-15,2019-09-15,1392.51
1999-10-01,2019-09-15,2019-09-15,1384.53
1999-10-04,2019-09-15,2019-09-15,1391.73
1999-10-05,2019-09-15,2019-09-15,1397.09
1999-10-06,2019-09-15,2019-09-15,1398.28
1999-10-07,2019-09-15,2019-09-15,1386.07
1999-10-08,2019-09-15,2019-09-15,1383.21
1999-10-11,2019-09-15,2019-09-15,1388.66
1999-10-12,2019-09-15,2019-09-15,1381.23
1999-10-13,2019-09-15,2019-09-15,1369.3
1999-10-14,2019-09-15,2019-09-15,1363.9
1999-10-15,2019-09-15,2019-09-15,1352.73
1999-10-18,2019-09-15,2019-09-15,1350.45
1999-10-19,2019-09-15,2019-09-15,1350.41
1999-10-20,2019-09-15,2019-09-15,1350.93
1999-10-21,2019-09-15,2019-09-15,1339.64
1999-10-22,2019-09-15,2019-09-15,1343.41
1999-10-25,2019-09-15,2019-09-15,1341.52
1999-10-26,2019-09-15,2019-09-15,1335.06
1999-10-27,2019-09-15,2019-09-15,1337.03
1999-10-28,2019-09-15,2019-09-15,1341.17
1999-10-29,2019-09-15,2019-09-15,1363.29
1999-11-01,2019-09-15,2019-09-15,1369.35
1999-11-02,2019-09-15,2019-09-15,1384.12
1999-11-03,2019-09-15,2019-09-15,1388.18
1999-11-04,2019-09-15,2019-09-15,1385.46
1999-11-05,2019-09-15,2019-09-15,1378.5
1999-11-08,2019-09-15,2019-09-15,1383.4
1999-11-09,2019-09-15,2019-09-15,1380.82
1999-11-10,2019-09-15,2019-09-15,1376.39
1999-11-11,2019-09-15,2019-09-15,1373.43
1999-11-12,2019-09-15,2019-09-15,1370.56
1999-11-15,2019-09-15,2019-09-15,1362.37
1999-11-16,2019-09-15,2019-09-15,1364.07
1999-11-17,2019-09-15,2019-09-15,1361.97
1999-11-18,2019-09-15,2019-09-15,1357.99
1999-11-19,2019-09-15,2019-09-15,1364.35
1999-11-22,2019-09-15,2019-09-15,1351.73
1999-11-23,2019-09-15,2019-09-15,1345.41
1999-11-24,2019-09-15,2019-09-15,1343.76
1999-11-25,2019-09-15,2019-09-15,
1999-11-26,2019-09-15,2019-09-15,1341.43
1999-11-29,2019-09-15,2019-09-15,1336.43
1999-11-30,2019-09-15,2019-09-15,1344.01
1999-12-01,2019-09-15,2019-09-15,1346.25
1999-12-02,2019-09-15,2019-09-15,1337.77
1999-12-03,2019-09-15,2019-09-15,1341.69
1999-12-06,2019-09-15,2019-09-15,1336.01
1999-12-07,2019-09-15,2019-09-15,1332.67
1999-12-08,2019-09-15,2019-09-15,1321.39
1999-12-09,2019-09-15,2019-09-15,1318.82
1999-12-10,2019-09-15,2019-09-15,1305.38
1999-12-13,2019-09-15,2019-09-15,1298.39
1999-12-14,2019-09-15,2019-09-15,1280.83
1999-12-15,2019-09-15,2019-09-15,1278.91
1999-12-16,2019-09-15,2019-09-15,1280.1
1999-12-17,2019-09-15,2019-09-15,1332.59
1999-12-20,2019-09-15,2019-09-15,1349.8
1999-12-21,2019-09-15,2019-09-15,1349.94
1999-12-22,2019-09-15,2019-09-15,1345.94
1999-12-23,2019-09-15,2019-09-15,1350.76
1999-12-24,2019-09-15,2019-09-15,
1999-12-27,2019-09-15,2019-09-15,1352.53
1999-12-28,2019-09-15,2019-09-15,1370.19
1999-12-29,2019-09-15,2019-09-15,1384.35
1999-12-30,2019-09-15,2019-09-15,1388.4
1999-12-31,2019-09-15,2019-09-15,1394.79
2000-01-03,2019-09-15,2019-09-15,1380.49
2000-01-04,2019-09-15,2019-09-15,1368.54
2000-01-05,2019-09-15,2019-09-15,1372.1
2000-01-06,2019-09-15,2019-09-15,1397.23
2000-01-07,2019-09-15,2019-09-15,1428.04
2000-01-10,2019-09-15,2019-09-15,1444.62
2000-01-11,2019-09-15,2019-09-15,1438.83
2000-01-12,2019-09-15,2019-09-15,1433.85
2000-01-13,2019-09-15,2019-09-15,1432.59
2000-01-14,2019-09-15,2019-09-15,1428.98
2000-01-17,2019-09-15,2019-09-15,
2000-01-18,2019-09-15,2019-09-15,1433.25
2000-01-19,2019-09-15,2019-09-15,1439.87
2000-01-20,2019-09-15,2019-09-15,1437.69
2000-01-21,2019-09-15,2019-09-15,1436.98
2000-01-24,2019-09-15,2019-09-15,1425.08
2000-01-25,2019-09-15,2019-09-15,1420.92
2000-01-26,2019-09-15,2019-09-15,1421.9
2000-01-27,2019-09-15,2019-09-15,1418.16
2000-01-28,2019-09-15,2019-09-15,1412.66
2000-01-31,2019-09-15,2019-09-15,1403.58
2000-02-01,2019-09-15,2019-09-15,1411.35
2000-02-02,2019-09-15,2019-09-15,1411.83
2000-02-03,2019-09-15,2019-09-15,1418.3
2000-02-04,2019-09-15,2019-09-15,1412.87
2000-02-07,2019-09-15,2019-09-15,1411.13
2000-02-08,2019-09-15,2019-09-15,1413.73
2000-02-09,2019-09-15,2019-09-15,1413.77
2000-02-10,2019-09-15,2019-09-15,1410.49
2000-02-11,2019-09-15,2019-09-15,1396.85
2000-02-14,2019-09-15,2019-09-15,1386.27
2000-02-15,2019-09-15,2019-09-15,1387.79
2000-02-16,2019-09-15,2019-09-15,1382.03
2000-02-17,2019-09-15,2019-09-15,1390.54
2000-02-18,2019-09-15,2019-09-15,1378.54
2000-02-21,2019-09-15,2019-09-15,
2000-02-22,2019-09-15,2019-09-15,1374.75
2000-02-23,2019-09-15,2019-09-15,1375.09
2000-02-24,2019-09-15,2019-09-15,1371.39
2000-02-25,2019-09-15,2019-09-15,1369.72
2000-02-28,2019-09-15,2019-09-15,1366.05
2000-02-29,2019-09-15,2019-09-15,1381.8
2000-03-01,2019-09-15,2019-09-15,1374.89
2000-03-02,2019-09-15,2019-09-15,1373.01
2000-03-03,2019-09-15,2019-09-15,1378.51
2000-03-06,2019-09-15,2019-09-15,1379.22
2000-03-07,2019-09-15,2019-09-15,1365.41
2000-03-08,2019-09-15,2019-09-15,1367.69
2000-03-09,2019-09-15,2019-09-15,1369.92
2000-03-10,2019-09-15,2019-09-15,1367.71
2000-03-13,2019-09-15,2019-09-15,1364.49
2000-03-14,2019-09-15,2019-09-15,1366.56
2000-03-15,2019-09-15,2019-09-15,1382.86
2000-03-16,2019-09-15,2019-09-15,1405.79
2000-03-17,2019-09-15,2019-09-15,1409.47
2000-03-20,2019-09-15,2019-09-15,1410.94
2000-03-21,2019-09-15,2019-09-15,1414.76
2000-03-22,2019-09-15,2019-09-15,1422.26
2000-03-23,2019-09-15,2019-09-15,1424.52
2000-03-24,2019-09-15,2019-09-15,1418.65
2000-03-27,2019-09-15,2019-09-15,1417.32
2000-03-28,2019-09-15,2019-09-15,1416.36
2000-03-29,2019-09-15,2019-09-15,1424.53
2000-03-30,2019-09-15,2019-09-15,1429.87
2000-03-31,2019-09-15,2019-09-15,1436.58
2000-04-03,2019-09-15,2019-09-15,1436.73
2000-04-04,2019-09-15,2019-09-15,1438.9
2000-04-05,2019-09-15,2019-09-15,1446.4
2000-04-06,2019-09-15,2019-09-15,1462.88
2000-04-07,2019-09-15,2019-09-15,1475.38
2000-04-10,2019-09-15,2019-09-15,1486.15
2000-04-11,2019-09-15,2019-09-15,1493.58
2000-04-12,2019-09-15,2019-09-15,1503.95
2000-04-13,2019-09-15,2019-09-15,1509.5
2000-04-14,2019-09-15,2019-09-15,1501.14
2000-04-17,2019-09-15,2019-09-15,1495.46
2000-04-18,2019-09-15,2019-09-15,1503.28
2000-04-19,2019-09-15,2019-09-15,1505.34
2000-04-20,2019-09-15,2019-09-15,1507.12
2000-04-21,2019-09-15,2019-09-15,
2000-04-24,2019-09-15,2019-09-15,1509.58
2000-04-25,2019-09-15,2019-09-15,1518.41
2000-04-26,2019-09-15,2019-09-15,1529.61
2000-04-27,2019-09-15,2019-09-15,1533.33
2000-04-28,2019-09-15,2019-09-15,1538.42
2000-05-01,2019-09-15,2019-09-15,1565.59
2000-05-02,2019-09-15,2019-09-15,1584.63
2000-05-03,2019-09-15,2019-09-15,1580.49
2000-05-04,2019-09-15,2019-09-15,1579.18
2000-05-05,2019-09-15,2019-09-15,1580.84
2000-05-08,2019-09-15,2019-09-15,1573.88
2000-05-09,2019-09-15,2019-09-15,1578.68
2000-05-10,2019-09-15,2019-09-15,1568.51
2000-05-11,2019-09-15,2019-09-15,1577.58
2000-05-12,2019-09-15,2019-09-15,1579.22
2000-05-15,2019-09-15,2019-09-15,1584.72
2000-05-16,2019-09-15,2019-09-15,1588.49
2000-05-17,2019-09-15,2019-09-15,1581.01
2000-05-18,2019-09-15,2019-09-15,1578.3
2000-05-19,2019-09-15,2019-09-15,1575.1
2000-05-22,2019-09-15,2019-09-15,1571.37
2000-05-23,2019-09-15,2019-09-15,1569.84
2000-05-24,2019-09-15,2019-09-15,1563.06
2000-05-25,2019-09-15,2019-09-15,1551.9
2000-05-26,2019-09-15,2019-09-15,1553.48
2000-05-29,2019-09-15,2019-09-15,
2000-05-30,2019-09-15,2019-09-15,1555.84
2000-05-31,2019-09-15,2019-09-15,1558.1
2000-06-01,2019-09-15,2019-09-15,1556.85
2000-06-02,2019-09-15,2019-09-15,1566.4
2000-06-05,2019-09-15,2019-09-15,1563.52
2000-06-06,2019-09-15,2019-09-15,1571.15
2000-06-07,2019-09-15,2019-09-15,1581.77
2000-06-08,2019-09-15,2019-09-15,1587.19
2000-06-09,2019-09-15,2019-09-15,1589.72
2000-06-12,2019-09-15,2019-09-15,1596.3
2000-06-13,2019-09-15,2019-09-15,1606.42
2000-06-14,2019-09-15,2019-09-15,1631.43
2000-06-15,2019-09-15,2019-09-15,1621.87
2000-06-16,2019-09-15,2019-09-15,1616.1
2000-06-19,2019-09-15,2019-09-15,1619.23
2000-06-20,2019-09-15,2019-09-15,1633.19
2000-06-21,2019-09-15,2019-09-15,1633.83
2000-06-22,2019-09-15,2019-09-15,1629.86
2000-06-23,2019-09-15,2019-09-15,1628.03
2000-06-26,2019-09-15,2019-09-15,1628.5
2000-06-27,2019-09-15,2019-09-15,1637.91
2000-06-28,2019-09-15,2019-09-15,1642.6
2000-06-29,2019-09-15,2019-09-15,1647.76
2000-06-30,2019-09-15,2019-09-15,1597.52
2000-07-03,2019-09-15,2019-09-15,1640.25
2000-07-04,2019-09-15,2019-09-15,
2000-07-05,2019-09-15,2019-09-15,1658.92
2000-07-06,2019-09-15,2019-09-15,1672.55
2000-07-07,2019-09-15,2019-09-15,1678.59
2000-07-10,2019-09-15,2019-09-15,1679.77
2000-07-11,2019-09-15,2019-09-15,1674.89
2000-07-12,2019-09-15,2019-09-15,1672.7
2000-07-13,2019-09-15,2019-09-15,1672.16
2000-07-14,2019-09-15,2019-09-15,1667.06
2000-07-17,2019-09-15,2019-09-15,1669.5
2000-07-18,2019-09-15,2019-09-15,1667.88
2000-07-19,2019-09-15,2019-09-15,1664.99
2000-07-20,2019-09-15,2019-09-15,1682.68
2000-07-21,2019-09-15,2019-09-15,1688.45
2000-07-24,2019-09-15,2019-09-15,1694.02
2000-07-25,2019-09-15,2019-09-15,1701.0
2000-07-26,2019-09-15,2019-09-15,1726.6
2000-07-27,2019-09-15,2019-09-15,1743.9
2000-07-28,2019-09-15,2019-09-15,1742.33
2000-07-31,2019-09-15,2019-09-15,1747.8
2000-08-01,2019-09-15,2019-09-15,1780.22
2000-08-02,2019-09-15,2019-09-15,1774.42
2000-08-03,2019-09-15,2019-09-15,1759.43
2000-08-04,2019-09-15,2019-09-15,1741.37
2000-08-07,2019-09-15,2019-09-15,1732.41
2000-08-08,2019-09-15,2019-09-15,1739.3
2000-08-09,2019-09-15,2019-09-15,1742.64
2000-08-10,2019-09-15,2019-09-15,1744.0
2000-08-11,2019-09-15,2019-09-15,1750.43
2000-08-14,2019-09-15,2019-09-15,1752.59
2000-08-15,2019-09-15,2019-09-15,1745.31
2000-08-16,2019-09-15,2019-09-15,1751.6
2000-08-17,2019-09-15,2019-09-15,1752.6
2000-08-18,2019-09-15,2019-09-15,1739.38
2000-08-21,2019-09-15,2019-09-15,1732.3
2000-08-22,2019-09-15,2019-09-15,1730.12
2000-08-23,2019-09-15,2019-09-15,1712.78
2000-08-24,2019-09-15,2019-09-15,1697.3
2000-08-25,2019-09-15,2019-09-15,1698.11
2000-08-28,2019-09-15,2019-09-15,1691.64
2000-08-29,2019-09-15,2019-09-15,1676.94
2000-08-30,2019-09-15,2019-09-15,1689.86
2000-08-31,2019-09-15,2019-09-15,1682.32
2000-09-01,2019-09-15,2019-09-15,1682.64
2000-09-04,2019-09-15,2019-09-15,
2000-09-05,2019-09-15,2019-09-15,1686.81
2000-09-06,2019-09-15,2019-09-15,1692.63
2000-09-07,2019-09-15,2019-09-15,1706.33
2000-09-08,2019-09-15,2019-09-15,1732.26
2000-09-11,2019-09-15,2019-09-15,1746.5
2000-09-12,2019-09-15,2019-09-15,1752.74
2000-09-13,2019-09-15,2019-09-15,1750.35
2000-09-14,2019-09-15,2019-09-15,1745.29
2000-09-15,2019-09-15,2019-09-15,1737.35
2000-09-18,2019-09-15,2019-09-15,1704.46
2000-09-19,2019-09-15,2019-09-15,1728.22
2000-09-20,2019-09-15,2019-09-15,1723.7
2000-09-21,2019-09-15,2019-09-15,1716.22
2000-09-22,2019-09-15,2019-09-15,1729.5
2000-09-25,2019-09-15,2019-09-15,1717.76
2000-09-26,2019-09-15,2019-09-15,1727.44
2000-09-27,2019-09-15,2019-09-15,1743.13
2000-09-28,2019-09-15,2019-09-15,1755.44
2000-09-29,2019-09-15,2019-09-15,1746.92
2000-10-02,2019-09-15,2019-09-15,1712.42
2000-10-03,2019-09-15,2019-09-15,1704.39
2000-10-04,2019-09-15,2019-09-15,1690.7
2000-10-05,2019-09-15,2019-09-15,1697.2
2000-10-06,2019-09-15,2019-09-15,1699.38
2000-10-09,2019-09-15,2019-09-15,1696.8
2000-10-10,2019-09-15,2019-09-15,1696.38
2000-10-11,2019-09-15,2019-09-15,1684.94
2000-10-12,2019-09-15,2019-09-15,1664.24
2000-10-13,2019-09-15,2019-09-15,1669.1
2000-10-16,2019-09-15,2019-09-15,1679.68
2000-10-17,2019-09-15,2019-09-15,1669.38
2000-10-18,2019-09-15,2019-09-15,1659.53
2000-10-19,2019-09-15,2019-09-15,1671.71
2000-10-20,2019-09-15,2019-09-15,1676.21
2000-10-23,2019-09-15,2019-09-15,1663.29
2000-10-24,2019-09-15,2019-09-15,1649.43
2000-10-25,2019-09-15,2019-09-15,1633.66
2000-10-26,2019-09-15,2019-09-15,1644.92
2000-10-27,2019-09-15,2019-09-15,1663.97
2000-10-30,2019-09-15,2019-09-15,1661.97
2000-10-31,2019-09-15,2019-09-15,1672.16
2000-11-01,2019-09-15,2019-09-15,1663.85
2000-11-02,2019-09-15,2019-09-15,1666.48
2000-11-03,2019-09-15,2019-09-15,1660.43
2000-11-06,2019-09-15,2019-09-15,1665.81
2000-11-07,2019-09-15,2019-09-15,1667.09
2000-11-08,2019-09-15,2019-09-15,1672.04
2000-11-09,2019-09-15,2019-09-15,1673.48
2000-11-10,2019-09-15,2019-09-15,1662.83
2000-11-13,2019-09-15,2019-09-15,1666.23
2000-11-14,2019-09-15,2019-09-15,1676.17
2000-11-15,2019-09-15,2019-09-15,1680.77
2000-11-16,2019-09-15,2019-09-15,1681.09
2000-11-17,2019-09-15,2019-09-15,1683.09
2000-11-20,2019-09-15,2019-09-15,1683.14
2000-11-21,2019-09-15,2019-09-15,1684.9
2000-11-22,2019-09-15,2019-09-15,1679.06
2000-11-23,2019-09-15,2019-09-15,
2000-11-24,2019-09-15,2019-09-15,1685.14
2000-11-27,2019-09-15,2019-09-15,1686.6
2000-11-28,2019-09-15,2019-09-15,1685.3
2000-11-29,2019-09-15,2019-09-15,1694.66
2000-11-30,2019-09-15,2019-09-15,1706.94
2000-12-01,2019-09-15,2019-09-15,1712.15
2000-12-04,2019-09-15,2019-09-15,1718.6
2000-12-05,2019-09-15,2019-09-15,1753.53
2000-12-06,2019-09-15,2019-09-15,1748.04
2000-12-07,2019-09-15,2019-09-15,1744.42
2000-12-08,2019-09-15,2019-09-15,1758.39
2000-12-11,2019-09-15,2019-09-15,1773.69
2000-12-12,2019-09-15,2019-09-15,1775.94
2000-12-13,2019-09-15,2019-09-15,1779.6
2000-12-14,2019-09-15,2019-09-15,1779.49
2000-12-15,2019-09-15,2019-09-15,1791.11
2000-12-18,2019-09-15,2019-09-15,1813.68
2000-12-19,2019-09-15,2019-09-15,1817.85
2000-12-20,2019-09-15,2019-09-15,1807.62
2000-12-21,2019-09-15,2019-09-15,1808.05
2000-12-22,2019-09-15,2019-09-15,1798.94
2000-12-25,2019-09-15,2019-09-15,
2000-12-26,2019-09-15,2019-09-15,1802.25
2000-12-27,2019-09-15,2019-09-15,1835.34
2000-12-28,2019-09-15,2019-09-15,1858.69
2000-12-29,2019-09-15,2019-09-15,1827.79
2001-01-01,2019-09-15,2019-09-15,
2001-01-02,2019-09-15,2019-09-15,1815.05
2001-01-03,2019-09-15,2019-09-15,1841.17
2001-01-04,2019-09-15,2019-09-15,1837.31
2001-01-05,2019-09-15,2019-09-15,1803.78
2001-01-08,2019-09-15,2019-09-15,1802.87
2001-01-09,2019-09-15,2019-09-15,1806.91
2001-01-10,2019-09-15,2019-09-15,1806.26
2001-01-11,2019-09-15,2019-09-15,1802.43
2001-01-12,2019-09-15,2019-09-15,1800.81
2001-01-15,2019-09-15,2019-09-15,
2001-01-16,2019-09-15,2019-09-15,1802.14
2001-01-17,2019-09-15,2019-09-15,1802.52
2001-01-18,2019-09-15,2019-09-15,1804.27
2001-01-19,2019-09-15,2019-09-15,1802.09
2001-01-22,2019-09-15,2019-09-15,1806.25
2001-01-23,2019-09-15,2019-09-15,1816.8
2001-01-24,2019-09-15,2019-09-15,1816.58
2001-01-25,2019-09-15,2019-09-15,1821.38
2001-01-26,2019-09-15,2019-09-15,1816.79
2001-01-29,2019-09-15,2019-09-15,1820.22
2001-01-30,2019-09-15,2019-09-15,1830.8
2001-01-31,2019-09-15,2019-09-15,1827.37
2001-02-01,2019-09-15,2019-09-15,1826.09
2001-02-02,2019-09-15,2019-09-15,1820.29
2001-02-05,2019-09-15,2019-09-15,1818.87
2001-02-06,2019-09-15,2019-09-15,1815.25
2001-02-07,2019-09-15,2019-09-15,1808.42
2001-02-08,2019-09-15,2019-09-15,1801.37
2001-02-09,2019-09-15,2019-09-15,1786.09
2001-02-12,2019-09-15,2019-09-15,1789.15
2001-02-13,2019-09-15,2019-09-15,1787.12
2001-02-14,2019-09-15,2019-09-15,1791.13
2001-02-15,2019-09-15,2019-09-15,1794.89
2001-02-16,2019-09-15,2019-09-15,1790.67
2001-02-19,2019-09-15,2019-09-15,
2001-02-20,2019-09-15,2019-09-15,1788.4
2001-02-21,2019-09-15,2019-09-15,1776.47
2001-02-22,2019-09-15,2019-09-15,1759.89
2001-02-23,2019-09-15,2019-09-15,1768.34
2001-02-26,2019-09-15,2019-09-15,1782.61
2001-02-27,2019-09-15,2019-09-15,1789.62
2001-02-28,2019-09-15,2019-09-15,1797.19
2001-03-01,2019-09-15,2019-09-15,1813.25
2001-03-02,2019-09-15,2019-09-15,1824.9
2001-03-05,2019-09-15,2019-09-15,1821.72
2001-03-06,2019-09-15,2019-09-15,1823.85
2001-03-07,2019-09-15,2019-09-15,1828.25
2001-03-08,2019-09-15,2019-09-15,1831.68
2001-03-09,2019-09-15,2019-09-15,1827.43
2001-03-12,2019-09-15,2019-09-15,1816.43
2001-03-13,2019-09-15,2019-09-15,1815.43
2001-03-14,2019-09-15,2019-09-15,1805.1
2001-03-15,2019-09-15,2019-09-15,1796.84
2001-03-16,2019-09-15,2019-09-15,1791.02
2001-03-19,2019-09-15,2019-09-15,1805.59
2001-03-20,2019-09-15,2019-09-15,1800.38
2001-03-21,2019-09-15,2019-09-15,1784.39
2001-03-22,2019-09-15,2019-09-15,1774.68
2001-03-23,2019-09-15,2019-09-15,1777.01
2001-03-26,2019-09-15,2019-09-15,1803.91
2001-03-27,2019-09-15,2019-09-15,1800.12
2001-03-28,2019-09-15,2019-09-15,1785.47
2001-03-29,2019-09-15,2019-09-15,1794.5
2001-03-30,2019-09-15,2019-09-15,1809.02
2001-04-02,2019-09-15,2019-09-15,1812.95
2001-04-03,2019-09-15,2019-09-15,1793.64
2001-04-04,2019-09-15,2019-09-15,1791.24
2001-04-05,2019-09-15,2019-09-15,1811.71
2001-04-06,2019-09-15,2019-09-15,1787.58
2001-04-09,2019-09-15,2019-09-15,1794.57
2001-04-10,2019-09-15,2019-09-15,1795.73
2001-04-11,2019-09-15,2019-09-15,1766.03
2001-04-12,2019-09-15,2019-09-15,1769.44
2001-04-13,2019-09-15,2019-09-15,
2001-04-16,2019-09-15,2019-09-15,1766.59
2001-04-17,2019-09-15,2019-09-15,1786.98
2001-04-18,2019-09-15,2019-09-15,1807.83
2001-04-19,2019-09-15,2019-09-15,1809.53
2001-04-20,2019-09-15,2019-09-15,1805.68
2001-04-23,2019-09-15,2019-09-15,1801.94
2001-04-24,2019-09-15,2019-09-15,1800.34
2001-04-25,2019-09-15,2019-09-15,1807.52
2001-04-26,2019-09-15,2019-09-15,1827.18
2001-04-27,2019-09-15,2019-09-15,1847.03
2001-04-30,2019-09-15,2019-09-15,1848.88
2001-05-01,2019-09-15,2019-09-15,1853.72
2001-05-02,2019-09-15,2019-09-15,1842.73
2001-05-03,2019-09-15,2019-09-15,1842.3
2001-05-04,2019-09-15,2019-09-15,1839.58
2001-05-07,2019-09-15,2019-09-15,1832.81
2001-05-08,2019-09-15,2019-09-15,1831.25
2001-05-09,2019-09-15,2019-09-15,1832.92
2001-05-10,2019-09-15,2019-09-15,1831.1
2001-05-11,2019-09-15,2019-09-15,1834.01
2001-05-14,2019-09-15,2019-09-15,1837.5
2001-05-15,2019-09-15,2019-09-15,1843.82
2001-05-16,2019-09-15,2019-09-15,1856.25
2001-05-17,2019-09-15,2019-09-15,1863.89
2001-05-18,2019-09-15,2019-09-15,1871.85
2001-05-21,2019-09-15,2019-09-15,1878.29
2001-05-22,2019-09-15,2019-09-15,1889.2
2001-05-23,2019-09-15,2019-09-15,1898.82
2001-05-24,2019-09-15,2019-09-15,1909.34
2001-05-25,2019-09-15,2019-09-15,1907.66
2001-05-28,2019-09-15,2019-09-15,
2001-05-29,2019-09-15,2019-09-15,1904.07
2001-05-30,2019-09-15,2019-09-15,1889.32
2001-05-31,2019-09-15,2019-09-15,1893.93
2001-06-01,2019-09-15,2019-09-15,1899.55
2001-06-04,2019-09-15,2019-09-15,1907.97
2001-06-05,2019-09-15,2019-09-15,1917.56
2001-06-06,2019-09-15,2019-09-15,1921.3
2001-06-07,2019-09-15,2019-09-15,1924.76
2001-06-08,2019-09-15,2019-09-15,1919.97
2001-06-11,2019-09-15,2019-09-15,1936.9
2001-06-12,2019-09-15,2019-09-15,1954.8
2001-06-13,2019-09-15,2019-09-15,1959.98
2001-06-14,2019-09-15,2019-09-15,1958.1
2001-06-15,2019-09-15,2019-09-15,1958.16
2001-06-18,2019-09-15,2019-09-15,1967.38
2001-06-19,2019-09-15,2019-09-15,1963.66
2001-06-20,2019-09-15,2019-09-15,1979.29
2001-06-21,2019-09-15,2019-09-15,1982.26
2001-06-22,2019-09-15,2019-09-15,1972.15
2001-06-25,2019-09-15,2019-09-15,1968.07
2001-06-26,2019-09-15,2019-09-15,1986.51
2001-06-27,2019-09-15,2019-09-15,1982.38
2001-06-28,2019-09-15,2019-09-15,1994.07
2001-06-29,2019-09-15,2019-09-15,2006.12
2001-07-02,2019-09-15,2019-09-15,2007.64
2001-07-03,2019-09-15,2019-09-15,2008.69
2001-07-04,2019-09-15,2019-09-15,
2001-07-05,2019-09-15,2019-09-15,2006.34
2001-07-06,2019-09-15,2019-09-15,2001.39
2001-07-09,2019-09-15,2019-09-15,1979.85
2001-07-10,2019-09-15,2019-09-15,1969.24
2001-07-11,2019-09-15,2019-09-15,1960.96
2001-07-12,2019-09-15,2019-09-15,1972.6
2001-07-13,2019-09-15,2019-09-15,1979.94
2001-07-16,2019-09-15,2019-09-15,1978.02
2001-07-17,2019-09-15,2019-09-15,1990.03
2001-07-18,2019-09-15,2019-09-15,1992.41
2001-07-19,2019-09-15,2019-09-15,1995.21
2001-07-20,2019-09-15,2019-09-15,1991.41
2001-07-23,2019-09-15,2019-09-15,1982.97
2001-07-24,2019-09-15,2019-09-15,1973.39
2001-07-25,2019-09-15,2019-09-15,1974.81
2001-07-26,2019-09-15,2019-09-15,1980.37
2001-07-27,2019-09-15,2019-09-15,1977.77
2001-07-30,2019-09-15,2019-09-15,1963.18
2001-07-31,2019-09-15,2019-09-15,1965.81
2001-08-01,2019-09-15,2019-09-15,1978.73
2001-08-02,2019-09-15,2019-09-15,1987.52
