top_n,SMA_S,SMA_L,stop,rolling_l,rolling_m,rolling_s,tot_ret,cagr,sharpe,perf_score,max_dd
"(25, 20, 9)",9,139,80,23,9,8,17.87,0.26,5.39,96.32,-0.26
"(25, 20, 9)",9,139,80,19,9,8,17.89,0.26,5.33,95.35,-0.24
"(25, 20, 9)",9,139,80,16,9,9,17.73,0.26,5.34,94.68,-0.22
"(25, 20, 9)",9,139,80,16,8,10,17.76,0.26,5.29,93.95,-0.23
"(25, 20, 9)",9,139,80,23,8,8,17.44,0.25,5.35,93.3,-0.26
"(25, 20, 9)",9,139,80,16,10,9,17.48,0.25,5.33,93.17,-0.22
"(25, 20, 9)",9,139,80,19,10,4,16.14,0.25,5.77,93.13,-0.18
"(25, 20, 9)",9,139,80,21,9,8,17.51,0.26,5.29,92.63,-0.24
"(25, 20, 9)",9,139,80,16,9,5,15.83,0.25,5.79,91.66,-0.24
"(25, 20, 9)",9,139,80,21,8,8,17.32,0.25,5.28,91.45,-0.24
"(25, 20, 9)",9,139,80,16,5,4,15.85,0.25,5.76,91.3,-0.19
"(25, 20, 9)",9,139,80,16,10,5,15.43,0.24,5.78,89.19,-0.23
"(25, 20, 9)",9,139,80,16,3,8,16.25,0.25,5.47,88.89,-0.2
"(25, 20, 9)",9,139,80,16,8,9,16.8,0.25,5.24,88.03,-0.22
"(25, 20, 9)",9,139,80,16,13,4,15.35,0.24,5.69,87.34,-0.17
"(25, 20, 9)",9,139,80,12,8,8,16.38,0.25,5.31,86.98,-0.26
"(25, 20, 9)",9,139,80,16,8,12,16.62,0.25,5.13,85.26,-0.26
"(25, 20, 9)",9,139,80,9,8,8,16.1,0.25,5.18,83.4,-0.25
"(25, 20, 9)",9,139,80,21,9,4,14.8,0.24,5.59,82.73,-0.19
"(25, 20, 9)",9,139,80,13,10,4,14.51,0.24,5.61,81.4,-0.18
"(25, 20, 9)",9,139,80,7,9,8,15.72,0.25,5.17,81.27,-0.25
"(25, 20, 9)",9,139,80,16,9,1,13.86,0.23,5.86,81.22,-0.16
"(25, 20, 9)",9,139,80,16,9,6,14.55,0.24,5.48,79.73,-0.21
"(25, 20, 9)",9,139,80,7,8,8,15.32,0.24,5.16,79.05,-0.25
"(25, 20, 9)",9,139,80,16,9,12,15.53,0.24,5.07,78.74,-0.26
"(25, 20, 9)",9,139,80,20,8,8,15.39,0.24,5.07,78.03,-0.24
"(25, 20, 9)",9,139,80,9,9,8,15.28,0.24,5.08,77.62,-0.25
"(25, 20, 9)",9,139,80,16,10,1,13.24,0.23,5.83,77.19,-0.16
"(25, 20, 9)",9,139,80,16,8,5,13.91,0.23,5.54,77.06,-0.24
"(25, 20, 9)",9,139,80,10,8,8,15.0,0.24,5.1,76.5,-0.25
"(25, 20, 9)",9,139,80,16,21,4,13.98,0.23,5.45,76.19,-0.19
"(25, 20, 9)",9,139,80,16,10,7,14.64,0.24,5.14,75.25,-0.21
"(25, 20, 9)",9,139,80,22,8,8,14.74,0.24,5.1,75.17,-0.26
"(25, 20, 9)",9,139,80,22,9,8,14.7,0.24,5.1,74.97,-0.26
"(25, 20, 9)",9,139,80,16,33,4,13.67,0.23,5.45,74.5,-0.2
"(25, 20, 9)",9,139,80,16,8,6,13.66,0.23,5.39,73.63,-0.21
"(25, 20, 9)",9,139,80,16,23,4,13.39,0.23,5.44,72.84,-0.19
"(25, 20, 9)",9,139,80,16,9,7,14.24,0.24,5.08,72.34,-0.22
"(25, 20, 9)",9,139,80,25,9,8,14.31,0.24,5.01,71.69,-0.26
"(25, 20, 9)",9,139,80,25,8,8,14.29,0.24,5.01,71.59,-0.26
"(25, 20, 9)",9,139,80,16,25,4,13.05,0.23,5.4,70.47,-0.19
"(25, 20, 9)",9,139,80,13,9,4,12.56,0.23,5.5,69.08,-0.2
"(25, 20, 9)",9,139,80,10,9,8,13.86,0.23,4.97,68.88,-0.25
"(25, 20, 9)",9,139,80,9,9,4,11.81,0.22,5.45,64.36,-0.19
"(25, 20, 9)",9,139,80,4,9,8,12.29,0.22,5.22,64.15,-0.22
"(25, 20, 9)",9,139,80,34,9,8,12.98,0.23,4.92,63.86,-0.28
"(25, 20, 9)",9,139,80,28,9,8,13.04,0.23,4.86,63.37,-0.26
"(25, 20, 9)",9,139,80,7,10,4,11.47,0.22,5.51,63.2,-0.18
"(25, 20, 9)",9,139,80,16,1,8,12.29,0.22,5.1,62.68,-0.22
"(25, 20, 9)",9,139,80,3,9,8,11.86,0.22,5.27,62.5,-0.22
"(25, 20, 9)",9,139,80,16,29,4,11.71,0.22,5.25,61.48,-0.19
"(25, 20, 9)",9,139,80,16,8,7,12.69,0.23,4.83,61.29,-0.22
"(25, 20, 9)",9,139,80,27,9,8,12.66,0.23,4.84,61.27,-0.27
"(25, 20, 9)",9,139,80,5,9,8,11.87,0.22,5.06,60.06,-0.25
"(25, 20, 9)",9,139,80,41,9,4,11.49,0.22,5.2,59.75,-0.2
"(25, 20, 9)",9,139,80,25,10,4,11.25,0.22,5.15,57.94,-0.19
"(25, 20, 9)",9,139,80,16,9,13,12.03,0.22,4.72,56.78,-0.26
"(25, 20, 9)",9,139,80,16,9,15,11.86,0.22,4.71,55.86,-0.25
"(25, 20, 9)",9,139,80,33,9,4,10.71,0.21,5.01,53.66,-0.2
"(25, 20, 9)",9,139,80,25,9,4,10.47,0.21,5.06,52.98,-0.2
"(25, 20, 9)",9,139,80,37,10,4,10.16,0.21,4.9,49.78,-0.2
"(25, 20, 9)",9,139,80,5,9,4,9.53,0.2,5.18,49.37,-0.19
"(25, 20, 9)",9,139,80,31,9,8,10.71,0.21,4.59,49.16,-0.28
"(25, 20, 9)",9,139,80,16,10,13,10.71,0.21,4.56,48.84,-0.25
"(25, 20, 9)",9,139,80,29,9,8,10.67,0.21,4.57,48.76,-0.28
"(25, 20, 9)",9,139,80,1,9,4,8.7,0.19,5.27,45.85,-0.14
"(25, 20, 9)",9,139,80,37,9,4,9.41,0.2,4.81,45.26,-0.2
"(25, 20, 9)",9,139,80,55,10,4,8.77,0.19,5.15,45.17,-0.17
"(25, 20, 9)",9,139,80,43,10,4,9.07,0.2,4.83,43.81,-0.19
"(25, 20, 9)",9,139,80,31,10,4,9.07,0.2,4.8,43.54,-0.18
"(25, 20, 9)",9,139,80,16,9,14,9.91,0.2,4.34,43.01,-0.24
"(25, 20, 9)",9,139,80,1,10,4,8.29,0.19,5.15,42.69,-0.18
"(25, 20, 9)",9,139,80,29,9,4,8.57,0.19,4.87,41.74,-0.2
"(25, 20, 9)",9,139,80,1,9,8,7.92,0.19,5.15,40.79,-0.15
"(25, 20, 9)",9,139,80,16,9,17,8.91,0.2,4.15,36.98,-0.26
"(25, 20, 9)",9,139,80,49,10,4,7.12,0.18,4.56,32.47,-0.2
