Date,open,high,low,close,adjclose,volume
2022-03-27 13:00:00+00:00,44439.578125,44543.11328125,44437.29296875,44543.11328125,44543.11328125,463521792
2022-03-27 13:30:00+00:00,44544.03515625,44609.5625,44539.48046875,44609.5625,44609.5625,139304960
2022-03-27 14:00:00+00:00,44606.4375,44688.11328125,44605.87109375,44688.11328125,44688.11328125,137187328
2022-03-27 14:30:00+00:00,44692.40625,44711.1796875,44635.8515625,44656.88671875,44656.88671875,152512512
2022-03-27 15:00:00+00:00,44647.75390625,44778.390625,44560.6796875,44778.390625,44778.390625,341327872
2022-03-27 15:30:00+00:00,44794.546875,44842.76171875,44750.43359375,44836.5859375,44836.5859375,512477184
2022-03-27 16:00:00+00:00,44837.32421875,44869.12109375,44772.29296875,44842.7109375,44842.7109375,434923520
2022-03-27 16:30:00+00:00,44845.78515625,44907.46875,44813.23046875,44897.609375,44897.609375,676188160
2022-03-27 17:00:00+00:00,44899.8984375,44930.484375,44808.78515625,44824.37890625,44824.37890625,100173824
2022-03-27 17:30:00+00:00,44825.1171875,44905.53125,44819.2109375,44905.53125,44905.53125,118626304
2022-03-27 18:00:00+00:00,44903.5234375,44930.99609375,44896.4375,44898.4140625,44898.4140625,183947264
2022-03-27 18:30:00+00:00,44902.48046875,44902.48046875,44863.1171875,44873.51171875,44873.51171875,40013824
2022-03-27 19:00:00+00:00,44869.73046875,44875.6796875,44835.0859375,44856.97265625,44856.97265625,0
2022-03-27 19:30:00+00:00,44859.23046875,44865.24609375,44826.87890625,44835.3203125,44835.3203125,7892992
2022-03-27 20:00:00+00:00,44838.890625,44843.80859375,44777.23046875,44795.33203125,44795.33203125,6567936
2022-03-27 20:30:00+00:00,44782.93359375,46099.5078125,44773.5703125,46079.1171875,46079.1171875,4067852288
2022-03-27 21:00:00+00:00,46070.28125,46078.7578125,45958.7421875,46040.16796875,46040.16796875,486805504
2022-03-27 21:30:00+00:00,46135.6796875,46571.3671875,46135.6796875,46555.03125,46555.03125,1659430912
2022-03-27 22:00:00+00:00,46516.76953125,46746.83984375,46393.390625,46746.83984375,46746.83984375,1466497024
2022-03-27 22:30:00+00:00,46743.48828125,46769.203125,46648.703125,46699.75,46699.75,766554112
2022-03-27 23:00:00+00:00,46682.40625,46682.40625,46575.45703125,46656.2890625,46656.2890625,229122048
2022-03-27 23:30:00+00:00,46664.07421875,46827.546875,46664.07421875,46822.80859375,46822.80859375,497111040
2022-03-28 00:00:00+00:00,46821.8515625,46826.95703125,46690.203125,46766.3046875,46766.3046875,336173056
2022-03-28 00:30:00+00:00,46799.453125,47302.20703125,46799.453125,46881.01171875,46881.01171875,1878431744
2022-03-28 01:00:00+00:00,46906.1875,46968.5234375,46880.11328125,46922.90625,46922.90625,268257280
2022-03-28 01:30:00+00:00,46918.33203125,46918.33203125,46740.1796875,46807.9609375,46807.9609375,222920704
2022-03-28 02:00:00+00:00,46812.05859375,46883.43359375,46801.91015625,46846.453125,46846.453125,28600320
2022-03-28 02:30:00+00:00,46847.76953125,46911.3359375,46845.5,46911.3359375,46911.3359375,137279488
2022-03-28 03:00:00+00:00,46910.859375,46942.03515625,46871.09765625,46935.65625,46935.65625,211126272
2022-03-28 03:30:00+00:00,46938.2890625,47005.8203125,46924.2265625,46993.6796875,46993.6796875,287188992
2022-03-28 04:00:00+00:00,46998.81640625,47002.9765625,46905.71875,46911.26953125,46911.26953125,121356288
2022-03-28 04:30:00+00:00,46922.3125,47079.58203125,46908.90234375,47079.58203125,47079.58203125,161024000
2022-03-28 05:00:00+00:00,47081.73828125,47227.91796875,47081.73828125,47219.75,47219.75,891066368
2022-03-28 05:30:00+00:00,47214.53125,47217.234375,47112.203125,47112.203125,47112.203125,905252864
2022-03-28 06:00:00+00:00,47109.88671875,47109.88671875,46788.48046875,46878.12890625,46878.12890625,803614720
2022-03-28 06:30:00+00:00,46877.95703125,46940.1953125,46867.625,46902.2109375,46902.2109375,305840128
2022-03-28 07:00:00+00:00,46898.48046875,47000.92578125,46898.48046875,46941.37109375,46941.37109375,567035904
2022-03-28 07:30:00+00:00,46945.64453125,46967.4765625,46929.9296875,46967.4765625,46967.4765625,274542592
2022-03-28 08:00:00+00:00,46969.24609375,46971.44921875,46881.14453125,46946.72265625,46946.72265625,238518272
2022-03-28 08:30:00+00:00,46947.859375,47010.41796875,46918.1796875,47010.41796875,47010.41796875,297623552
2022-03-28 09:00:00+00:00,47008.53125,47043.0546875,46997.3203125,47043.0546875,47043.0546875,251412480
2022-03-28 09:30:00+00:00,47050.23828125,47111.58984375,47048.33203125,47080.2421875,47080.2421875,457814016
2022-03-28 10:00:00+00:00,47090.97265625,47199.8671875,47090.97265625,47187.11328125,47187.11328125,263323648
2022-03-28 10:30:00+00:00,47192.50390625,47216.1796875,47110.984375,47163.08203125,47163.08203125,249372672
2022-03-28 11:00:00+00:00,47167.546875,47246.06640625,47136.59375,47246.06640625,47246.06640625,425934848
2022-03-28 11:30:00+00:00,47278.8671875,47305.25390625,47216.95703125,47216.95703125,47216.95703125,277954560
2022-03-28 12:00:00+00:00,47219.84765625,47317.0859375,47219.34765625,47240.4453125,47240.4453125,199991296
2022-03-28 12:30:00+00:00,47244.1796875,47247.19140625,47155.984375,47218.50390625,47218.50390625,181387264
2022-03-28 13:00:00+00:00,47217.88671875,47295.52734375,47202.19921875,47295.52734375,47295.52734375,208130048
2022-03-28 13:30:00+00:00,47306.6015625,47649.015625,47306.6015625,47649.015625,47649.015625,1431359488
2022-03-28 14:00:00+00:00,47649.0078125,47656.0546875,47434.26171875,47434.26171875,47434.26171875,646619136
2022-03-28 14:30:00+00:00,47460.2578125,47630.28125,47443.1640625,47591.76953125,47591.76953125,624402432
2022-03-28 15:00:00+00:00,47586.3671875,47710.15234375,47540.6796875,47676.79296875,47676.79296875,2448060416
2022-03-28 15:30:00+00:00,47673.23828125,47673.23828125,47461.51953125,47461.51953125,47461.51953125,144932864
2022-03-28 16:00:00+00:00,47456.45703125,47503.4765625,47405.8125,47491.2578125,47491.2578125,230105088
2022-03-28 16:30:00+00:00,47458.32421875,47503.37890625,47415.40234375,47498.64453125,47498.64453125,208678912
2022-03-28 17:00:00+00:00,47489.5,47489.5,47371.05859375,47435.48828125,47435.48828125,95424512
2022-03-28 17:30:00+00:00,47439.18359375,47616.66796875,47429.57421875,47589.7265625,47589.7265625,420188160
2022-03-28 18:00:00+00:00,47595.32421875,47677.69921875,47573.03515625,47677.69921875,47677.69921875,313790464
2022-03-28 18:30:00+00:00,47679.9765625,47958.8828125,47679.9765625,47912.51953125,47912.51953125,1070592000
2022-03-28 19:00:00+00:00,47885.76171875,48055.87109375,47831.0078125,48055.87109375,48055.87109375,588664832
2022-03-28 19:30:00+00:00,48051.9296875,48086.8359375,47831.10546875,47891.28125,47891.28125,733048832
2022-03-28 20:00:00+00:00,47920.23828125,47963.5,47816.3046875,47867.44921875,47867.44921875,471269376
2022-03-28 20:30:00+00:00,47868.1796875,47938.140625,47867.93359375,47938.140625,47938.140625,599105536
2022-03-28 21:00:00+00:00,47937.1484375,48033.40625,47851.00390625,47851.00390625,47851.00390625,0
2022-03-28 21:30:00+00:00,47833.0859375,47833.0859375,47504.01171875,47603.94921875,47603.94921875,14151680
2022-03-28 22:00:00+00:00,47607.8984375,47705.24609375,47566.67578125,47703.8203125,47703.8203125,0
2022-03-28 22:30:00+00:00,47708.37109375,47718.6328125,47588.4453125,47609.55078125,47609.55078125,0
2022-03-28 23:00:00+00:00,47568.671875,47573.4453125,47164.23046875,47211.47265625,47211.47265625,204652544
2022-03-28 23:30:00+00:00,47222.375,47283.796875,47063.11328125,47074.42578125,47074.42578125,220536832
2022-03-29 00:00:00+00:00,47149.80859375,47345.5234375,47147.765625,47342.09375,47342.09375,577138688
2022-03-29 00:30:00+00:00,47347.78125,47454.52734375,47347.78125,47415.1875,47415.1875,3526656
2022-03-29 01:00:00+00:00,47412.6484375,47436.1640625,47372.421875,47389.34765625,47389.34765625,0
2022-03-29 01:30:00+00:00,47393.4140625,47563.640625,47393.4140625,47536.21875,47536.21875,227610624
2022-03-29 02:00:00+00:00,47533.19921875,47562.9921875,47478.26953125,47562.9921875,47562.9921875,210747392
2022-03-29 02:30:00+00:00,47555.9609375,47576.16796875,47429.625,47442.46875,47442.46875,280104960
2022-03-29 03:00:00+00:00,47420.7890625,47420.7890625,47336.91015625,47411.87890625,47411.87890625,76525568
2022-03-29 03:30:00+00:00,47408.47265625,47416.390625,47333.546875,47343.1171875,47343.1171875,69545984
2022-03-29 04:00:00+00:00,47340.09375,47542.828125,47329.27734375,47542.828125,47542.828125,172531712
2022-03-29 04:30:00+00:00,47541.4921875,47574.25,47530.98046875,47573.83203125,47573.83203125,324132864
2022-03-29 05:00:00+00:00,47576.49609375,47607.84765625,47534.9765625,47543.01171875,47543.01171875,5120000
2022-03-29 05:30:00+00:00,47540.59375,47648.87109375,47538.02734375,47639.33203125,47639.33203125,0
2022-03-29 06:00:00+00:00,47637.1953125,47674.7890625,47613.46875,47674.7890625,47674.7890625,26583040
2022-03-29 06:30:00+00:00,47671.61328125,47671.61328125,47555.91796875,47556.16796875,47556.16796875,321146880
2022-03-29 07:00:00+00:00,47559.5078125,47569.93359375,47494.9296875,47526.8984375,47526.8984375,0
2022-03-29 07:30:00+00:00,47524.99609375,47526.90234375,47404.03125,47404.03125,47404.03125,36470784
2022-03-29 08:00:00+00:00,47402.7578125,47533.65625,47393.6953125,47513.3359375,47513.3359375,336420864
2022-03-29 08:30:00+00:00,47511.84765625,47599.89453125,47490.7109375,47554.32421875,47554.32421875,87105536
2022-03-29 09:00:00+00:00,47547.70703125,47705.171875,47547.70703125,47691.9140625,47691.9140625,213139456
2022-03-29 09:30:00+00:00,47683.19921875,47683.19921875,47587.015625,47587.015625,47587.015625,109899776
2022-03-29 10:00:00+00:00,47602.94921875,47602.94921875,47502.48828125,47540.2265625,47540.2265625,0
2022-03-29 10:30:00+00:00,47543.5703125,47591.0703125,47542.51953125,47591.0703125,47591.0703125,38649856
2022-03-29 11:00:00+00:00,47600.296875,47702.20703125,47600.296875,47657.18359375,47657.18359375,175296512
2022-03-29 11:30:00+00:00,47665.984375,47889.6953125,47610.31640625,47862.05859375,47862.05859375,618147840
2022-03-29 12:00:00+00:00,47872.1328125,48014.921875,47857.84375,47946.33984375,47946.33984375,569876480
2022-03-29 12:30:00+00:00,47941.6171875,47966.34375,47843.13671875,47843.13671875,47843.13671875,449536000
2022-03-29 13:00:00+00:00,47843.984375,47865.53515625,47781.765625,47781.765625,47781.765625,147587072
2022-03-29 13:30:00+00:00,47781.58984375,47841.35546875,47605.44140625,47687.89453125,47687.89453125,46403584
2022-03-29 14:00:00+00:00,47688.6875,47737.0234375,47643.08984375,47737.0234375,47737.0234375,11096064
2022-03-29 14:30:00+00:00,47733.6015625,47815.203125,47733.6015625,47808.23828125,47808.23828125,74678272
2022-03-29 15:00:00+00:00,47794.0546875,47893.13671875,47758.4296875,47893.13671875,47893.13671875,93736960
2022-03-29 15:30:00+00:00,47893.625,47938.2109375,47491.109375,47513.6015625,47513.6015625,284729344
2022-03-29 16:00:00+00:00,47469.55859375,47484.14453125,47150.37890625,47321.03125,47321.03125,668948480
2022-03-29 16:30:00+00:00,47329.09765625,47515.37890625,47291.203125,47485.94921875,47485.94921875,350681088
2022-03-29 17:00:00+00:00,47492.6171875,47492.6171875,47214.4609375,47240.2109375,47240.2109375,386174976
2022-03-29 17:30:00+00:00,47249.078125,47462.53515625,47226.47265625,47449.0703125,47449.0703125,348502016
2022-03-29 18:00:00+00:00,47450.03515625,47539.59375,47450.03515625,47539.59375,47539.59375,48844800
2022-03-29 18:30:00+00:00,47563.52734375,47563.52734375,47465.08203125,47537.15625,47537.15625,108124160
2022-03-29 19:00:00+00:00,47542.171875,47802.15234375,47528.1953125,47779.3125,47779.3125,270534656
2022-03-29 19:30:00+00:00,47782.66796875,47801.92578125,47664.89453125,47691.63671875,47691.63671875,3309568
2022-03-29 20:00:00+00:00,47689.4921875,47709.30859375,47669.7421875,47695.87109375,47695.87109375,0
2022-03-29 20:30:00+00:00,47686.47265625,47686.47265625,47411.28125,47416.734375,47416.734375,31410176
2022-03-29 21:00:00+00:00,47478.55078125,47498.6875,47403.06640625,47483.859375,47483.859375,46553088
2022-03-29 21:30:00+00:00,47487.29296875,47514.48828125,47257.91796875,47320.80859375,47320.80859375,37500928
2022-03-29 22:00:00+00:00,47312.59375,47318.37890625,47222.61328125,47239.9921875,47239.9921875,101267456
2022-03-29 22:30:00+00:00,47241.2890625,47341.15234375,47131.22265625,47340.85546875,47340.85546875,724443136
2022-03-29 23:00:00+00:00,47346.39453125,47438.91796875,47330.0703125,47438.91796875,47438.91796875,3022848
2022-03-29 23:30:00+00:00,47434.36328125,47489.78515625,47425.484375,47469.4921875,47469.4921875,23998464
2022-03-30 00:00:00+00:00,47442.734375,47442.734375,47319.8515625,47320.16015625,47320.16015625,0
2022-03-30 00:30:00+00:00,47286.87109375,47286.87109375,47165.7109375,47232.1328125,47232.1328125,108234752
2022-03-30 01:00:00+00:00,47239.22265625,47239.22265625,47127.6640625,47130.83984375,47130.83984375,270213120
2022-03-30 01:30:00+00:00,47113.12109375,47115.16015625,46752.046875,46831.94921875,46831.94921875,1023277056
2022-03-30 02:00:00+00:00,46827.36328125,47117.8359375,46827.36328125,47117.8359375,47117.8359375,715081728
2022-03-30 02:30:00+00:00,47111.87890625,47260.25,47111.87890625,47240.02734375,47240.02734375,217866240
2022-03-30 03:00:00+00:00,47240.07421875,47356.625,47213.4609375,47356.625,47356.625,262934528
2022-03-30 03:30:00+00:00,47358.125,47430.72265625,47302.05078125,47418.1875,47418.1875,196808704
2022-03-30 04:00:00+00:00,47418.14453125,47424.4453125,47315.046875,47315.046875,47315.046875,59164672
2022-03-30 04:30:00+00:00,47316.625,47323.6171875,47202.5625,47245.75390625,47245.75390625,97488896
2022-03-30 05:00:00+00:00,47238.35546875,47372.1640625,47224.09375,47372.1640625,47372.1640625,355256320
2022-03-30 05:30:00+00:00,47421.16796875,47466.1015625,47408.375,47447.60546875,47447.60546875,225703936
2022-03-30 06:00:00+00:00,47469.34375,47558.07421875,47455.375,47520.52734375,47520.52734375,334991360
2022-03-30 06:30:00+00:00,47526.51171875,47526.51171875,47381.203125,47427.81640625,47427.81640625,82524160
2022-03-30 07:00:00+00:00,47405.97265625,47448.765625,47390.68359375,47427.2265625,47427.2265625,43966464
2022-03-30 07:30:00+00:00,47429.34765625,47511.76953125,47427.09765625,47447.21484375,47447.21484375,204087296
2022-03-30 08:00:00+00:00,47441.046875,47441.046875,47245.66796875,47352.203125,47352.203125,249958400
2022-03-30 08:30:00+00:00,47352.17578125,47463.10546875,47330.3984375,47442.046875,47442.046875,303521792
2022-03-30 09:00:00+00:00,47445.42578125,47445.42578125,47307.19921875,47341.1328125,47341.1328125,8554496
2022-03-30 09:30:00+00:00,47338.30078125,47344.984375,47232.859375,47268.89453125,47268.89453125,35012608
2022-03-30 10:00:00+00:00,47272.01953125,47321.265625,47262.578125,47283.54296875,47283.54296875,90281984
2022-03-30 10:30:00+00:00,47273.5546875,47324.91015625,47245.08203125,47280.52734375,47280.52734375,104220672
2022-03-30 11:00:00+00:00,47283.20703125,47385.39453125,47176.23046875,47385.39453125,47385.39453125,261656576
2022-03-30 11:30:00+00:00,47385.67578125,47438.65234375,47287.53515625,47305.078125,47305.078125,100227072
2022-03-30 12:00:00+00:00,47307.22265625,47307.22265625,47190.90625,47256.01171875,47256.01171875,0
2022-03-30 12:30:00+00:00,47243.1796875,47325.1015625,47224.6015625,47325.1015625,47325.1015625,15521792
2022-03-30 13:00:00+00:00,47324.546875,47324.546875,47139.6796875,47201.80078125,47201.80078125,68812800
2022-03-30 13:30:00+00:00,47196.828125,47196.828125,46998.14453125,47019.3125,47019.3125,163465216
2022-03-30 14:00:00+00:00,47008.984375,47154.15234375,46923.5234375,47141.484375,47141.484375,256262144
2022-03-30 14:30:00+00:00,47140.90625,47215.69140625,47090.828125,47163.828125,47163.828125,126455808
2022-03-30 15:00:00+00:00,47157.65234375,47157.65234375,46969.84375,46969.84375,46969.84375,6713344
2022-03-30 15:30:00+00:00,46976.70703125,47150.7890625,46976.70703125,47150.7890625,47150.7890625,109666304
2022-03-30 16:00:00+00:00,47145.2578125,47227.16796875,47094.43359375,47196.0234375,47196.0234375,0
2022-03-30 16:30:00+00:00,47202.53515625,47308.96875,47165.71484375,47268.8828125,47268.8828125,117161984
2022-03-30 17:00:00+00:00,47278.8515625,47307.48046875,47210.57421875,47231.60546875,47231.60546875,47177728
2022-03-30 17:30:00+00:00,47233.40234375,47637.56640625,47228.16796875,47621.45703125,47621.45703125,734021632
2022-03-30 18:00:00+00:00,47624.1875,47655.1484375,47525.90234375,47525.90234375,47525.90234375,321136640
2022-03-30 18:30:00+00:00,47526.64453125,47539.00390625,47321.95703125,47321.95703125,47321.95703125,150118400
2022-03-30 19:00:00+00:00,47277.43359375,47277.43359375,47015.5078125,47021.0,47021.0,106741760
2022-03-30 19:30:00+00:00,47015.515625,47054.72265625,46942.98046875,47033.83984375,47033.83984375,256952320
2022-03-30 20:00:00+00:00,47037.59765625,47115.5390625,47037.59765625,47065.69140625,47065.69140625,181825536
2022-03-30 20:30:00+00:00,47061.3125,47205.94140625,47059.62109375,47205.94140625,47205.94140625,103849984
2022-03-30 21:00:00+00:00,47212.21484375,47239.82421875,47173.83984375,47193.171875,47193.171875,6033408
2022-03-30 21:30:00+00:00,47195.61328125,47263.66796875,46965.6953125,46965.6953125,46965.6953125,154480640
2022-03-30 22:00:00+00:00,46970.49609375,47027.421875,46913.0625,46959.78515625,46959.78515625,17711104
2022-03-30 22:30:00+00:00,46959.51171875,47037.55078125,46959.51171875,47037.55078125,47037.55078125,131106816
2022-03-30 23:00:00+00:00,47061.19921875,47142.640625,47059.73828125,47137.12109375,47137.12109375,232065024
2022-03-30 23:30:00+00:00,47161.21875,47168.8125,47088.7265625,47088.7265625,47088.7265625,56453120
2022-03-31 00:00:00+00:00,47075.62890625,47151.59765625,47026.03125,47148.87109375,47148.87109375,167458816
2022-03-31 00:30:00+00:00,47154.98828125,47256.35546875,47154.98828125,47183.09375,47183.09375,60585984
2022-03-31 01:00:00+00:00,47188.875,47306.0390625,47175.22265625,47290.046875,47290.046875,158152704
2022-03-31 01:30:00+00:00,47300.84375,47398.23828125,47265.31640625,47396.35546875,47396.35546875,44091392
2022-03-31 02:00:00+00:00,47396.3203125,47398.3125,47314.671875,47314.671875,47314.671875,0
2022-03-31 02:30:00+00:00,47313.0390625,47313.0390625,47205.59765625,47235.22265625,47235.22265625,37783552
2022-03-31 03:00:00+00:00,47232.21875,47243.265625,47155.65234375,47236.2109375,47236.2109375,165732352
2022-03-31 03:30:00+00:00,47240.6015625,47255.4609375,47093.38671875,47093.38671875,47093.38671875,11567104
2022-03-31 04:00:00+00:00,47104.68359375,47139.7109375,47059.875,47061.3828125,47061.3828125,23726080
2022-03-31 04:30:00+00:00,47054.31640625,47070.9609375,47010.2578125,47021.71875,47021.71875,153856000
2022-03-31 05:00:00+00:00,47029.14453125,47090.6015625,46963.5546875,47090.6015625,47090.6015625,452483072
2022-03-31 05:30:00+00:00,47093.80859375,47109.96875,47080.03515625,47084.89453125,47084.89453125,25145344
2022-03-31 06:00:00+00:00,47082.81640625,47094.20703125,47050.51171875,47061.22265625,47061.22265625,5044224
2022-03-31 06:30:00+00:00,47064.84375,47157.2109375,47064.84375,47131.39453125,47131.39453125,72642560
2022-03-31 07:00:00+00:00,47129.3046875,47141.45703125,47105.015625,47117.296875,47117.296875,38594560
2022-03-31 07:30:00+00:00,47091.7578125,47152.2421875,47065.59765625,47152.2421875,47152.2421875,41037824
2022-03-31 08:00:00+00:00,47148.9140625,47209.13671875,47125.15234375,47125.15234375,47125.15234375,10584064
2022-03-31 08:30:00+00:00,47128.41015625,47294.37890625,47101.421875,47275.078125,47275.078125,221335552
2022-03-31 09:00:00+00:00,47273.3828125,47273.66796875,47158.80078125,47177.9765625,47177.9765625,20996096
2022-03-31 09:30:00+00:00,47176.7890625,47296.36328125,47157.11328125,47296.36328125,47296.36328125,153997312
2022-03-31 10:00:00+00:00,47292.59765625,47332.7734375,47272.40625,47303.94921875,47303.94921875,161054720
2022-03-31 10:30:00+00:00,47298.58984375,47298.58984375,47239.12890625,47255.8828125,47255.8828125,85475328
2022-03-31 11:00:00+00:00,47265.0703125,47277.03125,47203.875,47206.38671875,47206.38671875,24317952
2022-03-31 11:30:00+00:00,47203.1796875,47203.1796875,47121.26171875,47160.2578125,47160.2578125,153372672
2022-03-31 12:00:00+00:00,47162.4140625,47233.046875,47130.8359375,47233.046875,47233.046875,88852480
2022-03-31 12:30:00+00:00,47239.69140625,47446.77734375,47239.69140625,47401.13671875,47401.13671875,772620288
2022-03-31 13:00:00+00:00,47395.80078125,47512.02734375,47172.12890625,47221.32421875,47221.32421875,570189824
2022-03-31 13:30:00+00:00,47219.96875,47219.96875,47000.87109375,47011.98828125,47011.98828125,244168704
2022-03-31 14:00:00+00:00,46988.71875,46988.71875,46375.06640625,46375.06640625,46375.06640625,1518757888
2022-03-31 14:30:00+00:00,46381.75,46706.125,46365.015625,46706.125,46706.125,1126350848
2022-03-31 15:00:00+00:00,46711.61328125,46711.61328125,46568.3671875,46568.3671875,46568.3671875,434952192
2022-03-31 15:30:00+00:00,46558.24609375,46644.08984375,46457.12890625,46457.12890625,46457.12890625,118378496
2022-03-31 16:00:00+00:00,46456.70703125,46459.8828125,46116.375,46116.375,46116.375,713746432
2022-03-31 16:30:00+00:00,46013.75390625,46013.75390625,45775.95703125,45775.95703125,45775.95703125,1243439104
2022-03-31 17:00:00+00:00,45764.0234375,45839.2734375,45725.8046875,45752.92578125,45752.92578125,508993536
2022-03-31 17:30:00+00:00,45751.68359375,45894.24609375,45751.68359375,45872.1328125,45872.1328125,235309056
2022-03-31 18:00:00+00:00,45869.72265625,45869.72265625,45680.41015625,45843.02734375,45843.02734375,262905856
2022-03-31 18:30:00+00:00,45845.12890625,45973.67578125,45845.12890625,45950.59765625,45950.59765625,173776896
2022-03-31 19:00:00+00:00,45954.09765625,45988.94921875,45798.19140625,45798.19140625,45798.19140625,14766080
2022-03-31 19:30:00+00:00,45787.06640625,45814.1171875,45668.31640625,45678.1640625,45678.1640625,311869440
2022-03-31 20:00:00+00:00,45705.82421875,45779.09375,45624.77734375,45728.109375,45728.109375,303699968
2022-03-31 20:30:00+00:00,45732.8359375,45801.5546875,45713.984375,45801.08984375,45801.08984375,229851136
2022-03-31 21:00:00+00:00,45801.96875,45835.328125,45737.37109375,45835.328125,45835.328125,80465920
2022-03-31 21:30:00+00:00,45842.08203125,45867.94140625,45808.80078125,45843.1171875,45843.1171875,57137152
2022-03-31 22:00:00+00:00,45838.73046875,45838.73046875,45733.0703125,45821.53515625,45821.53515625,9502720
2022-03-31 22:30:00+00:00,45824.71875,45836.28125,45752.5859375,45831.97265625,45831.97265625,90345472
2022-03-31 23:00:00+00:00,45841.17578125,45841.17578125,45687.21484375,45722.8125,45722.8125,92876800
2022-03-31 23:30:00+00:00,45727.3359375,45739.22265625,45390.5390625,45549.55078125,45549.55078125,732942336
2022-04-01 00:00:00+00:00,45554.1640625,45674.77734375,45513.06640625,45670.49609375,45670.49609375,432410624
2022-04-01 00:30:00+00:00,45673.8984375,45684.81640625,45499.77734375,45597.73046875,45597.73046875,348389376
2022-04-01 01:00:00+00:00,45591.296875,45591.296875,45344.94921875,45344.94921875,45344.94921875,291704832
2022-04-01 01:30:00+00:00,45342.078125,45342.078125,45094.3984375,45133.015625,45133.015625,807620608
2022-04-01 02:00:00+00:00,45099.31640625,45099.31640625,44747.54296875,44747.54296875,44747.54296875,986902528
2022-04-01 02:30:00+00:00,44760.0859375,44831.83984375,44403.140625,44432.62890625,44432.62890625,1084444672
2022-04-01 03:00:00+00:00,44458.890625,44553.46875,44458.890625,44481.1640625,44481.1640625,847605760
2022-04-01 03:30:00+00:00,44476.37890625,44606.94140625,44476.37890625,44573.2578125,44573.2578125,389992448
2022-04-01 04:00:00+00:00,44590.62890625,44745.51953125,44590.62890625,44745.51953125,44745.51953125,382529536
2022-04-01 04:30:00+00:00,44744.03515625,44789.7578125,44744.03515625,44754.609375,44754.609375,163434496
2022-04-01 05:00:00+00:00,44757.44921875,44802.9140625,44757.44921875,44775.16015625,44775.16015625,29196288
2022-04-01 05:30:00+00:00,44768.6640625,44804.46484375,44693.84375,44711.43359375,44711.43359375,220004352
2022-04-01 06:00:00+00:00,44720.5703125,44814.16796875,44673.43359375,44814.05078125,44814.05078125,277553152
2022-04-01 06:30:00+00:00,44817.99609375,44864.06640625,44799.20703125,44844.25,44844.25,281874432
2022-04-01 07:00:00+00:00,44838.375,44954.01953125,44838.375,44949.20703125,44949.20703125,409178112
2022-04-01 07:30:00+00:00,44945.96484375,45087.05078125,44906.625,45053.359375,45053.359375,644984832
2022-04-01 08:00:00+00:00,45055.8984375,45232.3359375,45053.1875,45232.3359375,45232.3359375,302305280
2022-04-01 08:30:00+00:00,45241.7421875,45287.81640625,45144.41015625,45155.94140625,45155.94140625,325300224
2022-04-01 09:00:00+00:00,45170.8203125,45248.22265625,45115.5,45248.22265625,45248.22265625,291336192
2022-04-01 09:30:00+00:00,45245.90234375,45245.90234375,45060.2578125,45113.328125,45113.328125,240582656
2022-04-01 10:00:00+00:00,45107.0859375,45150.78515625,45081.1796875,45150.5546875,45150.5546875,70385664
2022-04-01 10:30:00+00:00,45145.91796875,45222.20703125,45112.546875,45221.546875,45221.546875,151388160
2022-04-01 11:00:00+00:00,45227.17578125,45290.36328125,45182.87109375,45288.953125,45288.953125,189403136
2022-04-01 11:30:00+00:00,45288.453125,45288.453125,45119.3046875,45122.015625,45122.015625,226934784
2022-04-01 12:00:00+00:00,45130.65234375,45130.65234375,44846.26171875,44865.01953125,44865.01953125,401543168
2022-04-01 12:30:00+00:00,44871.15625,45261.36328125,44871.15625,45241.1875,45241.1875,751898624
2022-04-01 13:00:00+00:00,45258.9296875,45503.984375,45258.9296875,45478.08203125,45478.08203125,268296192
2022-04-01 13:30:00+00:00,45473.70703125,45581.328125,45428.4453125,45452.1640625,45452.1640625,487555072
2022-04-01 14:00:00+00:00,45487.19140625,45699.359375,45487.19140625,45640.2890625,45640.2890625,17514496
2022-04-01 14:30:00+00:00,45654.2734375,45992.0390625,45652.0390625,45992.0390625,45992.0390625,297328640
2022-04-01 15:00:00+00:00,46004.8828125,46616.2421875,46004.8828125,46597.8984375,46597.8984375,1597890560
2022-04-01 15:30:00+00:00,46562.8984375,46597.36328125,46406.67578125,46554.77734375,46554.77734375,515989504
2022-04-01 16:00:00+00:00,46554.76171875,46556.80078125,46419.86328125,46465.28125,46465.28125,18460672
2022-04-01 16:30:00+00:00,46478.80859375,46495.5390625,46178.4375,46178.4375,46178.4375,42618880
2022-04-01 17:00:00+00:00,46163.46484375,46315.66015625,46112.37109375,46315.66015625,46315.66015625,136499200
2022-04-01 17:30:00+00:00,46310.7734375,46475.23828125,46255.421875,46451.0078125,46451.0078125,227766272
2022-04-01 18:00:00+00:00,46450.43359375,46551.31640625,46382.73828125,46382.73828125,46382.73828125,123084800
2022-04-01 18:30:00+00:00,46389.0859375,46402.90625,46316.80859375,46360.69140625,46360.69140625,80994304
2022-04-01 19:00:00+00:00,46366.0078125,46370.671875,46235.85546875,46235.85546875,46235.85546875,22581248
2022-04-01 19:30:00+00:00,46249.45703125,46371.3828125,46211.05859375,46369.453125,46369.453125,103628800
2022-04-01 20:00:00+00:00,46370.14453125,46374.05859375,46300.19140625,46300.94140625,46300.94140625,3919872
2022-04-01 20:30:00+00:00,46305.10546875,46349.91796875,46176.3515625,46176.3515625,46176.3515625,76263424
