rebal_int,top_n,SMA_S,SMA_L,stop,rolling_l,rolling_m,rolling_s,tot_ret,cagr,sharpe,perf_score,max_dd,stats_file
3,"(25, 20, 5)",9,139,13,34,16,8,9.62,0.21,7.18,69.07,-0.24,M_nasdaq100_stats_2023.06.04.141100.csv
3,"(25, 20, 5)",9,139,13,34,16,8,9.62,0.21,7.18,69.07,-0.24,M_nasdaq100_stats_2023.06.04.141304.csv
7,"(25, 20, 9)",9,139,40,34,16,8,7.02,0.19,9.82,68.94,-0.26,M_nasdaq100_stats_2023.06.04.143544.csv
6,"(25, 20, 5)",2,139,80,34,23,10,10.31,0.36,6.68,68.87,-0.25,W_nasdaq100_stats_2023.06.02.194324.csv
3,"(25, 20, 10)",9,139,30,34,16,8,9.28,0.2,7.39,68.58,-0.19,M_nasdaq100_stats_2023.06.04.095807.csv
6,"(25, 20, 5)",1,139,80,34,22,10,10.15,0.36,6.69,67.9,-0.25,W_nasdaq100_stats_2023.06.02.194324.csv
6,"(25, 20, 5)",2,139,80,34,21,13,10.53,0.37,6.41,67.5,-0.32,W_nasdaq100_stats_2023.06.02.194324.csv
3,"(25, 20, 8)",9,139,37,34,16,8,9.7,0.21,6.94,67.32,-0.21,M_nasdaq100_stats_2023.06.04.140817.csv
6,"(25, 20, 5)",2,139,80,34,29,10,10.16,0.36,6.62,67.26,-0.25,W_nasdaq100_stats_2023.06.02.194324.csv
3,"(25, 20, 10)",9,139,25,34,16,8,9.05,0.2,7.4,66.97,-0.19,M_nasdaq100_stats_2023.06.04.073557.csv
3,"(25, 20, 10)",9,139,25,34,16,8,9.05,0.2,7.4,66.97,-0.19,M_nasdaq100_stats_2023.06.04.094832.csv
3,"(25, 20, 10)",9,139,25,34,16,8,9.05,0.2,7.4,66.97,-0.19,M_nasdaq100_stats_2023.06.04.095402.csv
3,"(25, 20, 10)",9,139,25,34,16,8,9.05,0.2,7.4,66.97,-0.19,M_nasdaq100_stats_2023.06.04.094953.csv
6,"(25, 20, 5)",9,139,80,34,21,10,10.05,0.36,6.65,66.83,-0.23,W_nasdaq100_stats_2023.06.02.194324.csv
6,"(25, 20, 5)",2,139,80,41,16,10,9.98,0.36,6.61,65.97,-0.25,W_nasdaq100_stats_2023.06.02.194324.csv
6,"(25, 20, 5)",1,139,80,34,28,10,9.89,0.36,6.66,65.87,-0.25,W_nasdaq100_stats_2023.06.02.194324.csv
3,"(25, 20, 10)",9,139,21,34,16,8,8.8,0.2,7.46,65.65,-0.17,M_nasdaq100_stats_2023.06.04.073557.csv
4,"(25, 20, 10)",2,139,15,71,21,10,13.93,0.23,4.71,65.61,-0.28,W_nasdaq100_stats_2023.06.04.123527.csv
4,"(25, 20, 10)",2,139,15,71,21,10,13.93,0.23,4.71,65.61,-0.28,W_nasdaq100_stats_2023.06.04.125003.csv
4,"(25, 20, 10)",2,139,15,71,21,10,13.93,0.23,4.71,65.61,-0.28,W_nasdaq100_stats_2023.06.04.125957.csv
6,"(25, 20, 5)",2,139,80,45,16,10,9.73,0.35,6.7,65.19,-0.27,W_nasdaq100_stats_2023.06.02.194324.csv
3,"(25, 20, 10)",9,139,39,34,16,8,8.85,0.2,7.36,65.14,-0.19,M_nasdaq100_stats_2023.06.04.114917.csv
4,"(25, 20, 10)",2,139,15,71,19,10,13.84,0.23,4.68,64.77,-0.28,W_nasdaq100_stats_2023.06.04.125003.csv
6,"(25, 20, 5)",3,139,80,34,16,10,9.44,0.35,6.86,64.76,-0.23,W_nasdaq100_stats_2023.06.02.194324.csv
6,"(25, 20, 5)",1,139,80,43,16,10,9.84,0.36,6.54,64.35,-0.24,W_nasdaq100_stats_2023.06.02.194324.csv
3,"(25, 20, 10)",9,139,26,34,16,8,8.81,0.2,7.27,64.05,-0.19,M_nasdaq100_stats_2023.06.04.114917.csv
3,"(25, 20, 10)",9,139,29,34,16,8,8.82,0.2,7.26,64.03,-0.18,M_nasdaq100_stats_2023.06.04.073557.csv
6,"(25, 20, 5)",2,139,80,37,16,10,9.54,0.35,6.71,64.01,-0.25,W_nasdaq100_stats_2023.06.02.194324.csv
3,"(25, 20, 10)",9,139,40,34,16,8,8.76,0.2,7.29,63.86,-0.18,M_nasdaq100_stats_2023.06.04.095642.csv
6,"(25, 20, 5)",2,109,80,64,44,40,10.53,0.37,6.06,63.81,-0.29,W_nasdaq100_stats_2023.06.02.160722.csv
6,"(25, 20, 5)",2,112,80,64,44,40,10.53,0.37,6.06,63.81,-0.29,W_nasdaq100_stats_2023.06.02.160722.csv
4,"(25, 20, 10)",2,139,15,71,11,10,13.69,0.23,4.65,63.66,-0.28,W_nasdaq100_stats_2023.06.04.125003.csv
6,"(25, 20, 5)",2,139,80,47,21,10,9.74,0.35,6.52,63.5,-0.31,W_nasdaq100_stats_2023.06.02.194324.csv
6,"(25, 20, 5)",2,37,80,64,44,40,10.36,0.36,6.05,62.68,-0.45,W_nasdaq100_stats_2023.06.02.160722.csv
4,"(25, 20, 10)",2,139,15,83,21,10,13.41,0.23,4.64,62.22,-0.29,W_nasdaq100_stats_2023.06.04.123527.csv
6,"(25, 20, 5)",1,139,80,34,10,10,9.61,0.35,6.47,62.18,-0.23,W_nasdaq100_stats_2023.06.02.194324.csv
3,"(25, 20, 10)",9,139,33,34,16,8,8.56,0.2,7.18,61.46,-0.19,M_nasdaq100_stats_2023.06.04.073557.csv
6,"(25, 20, 7)",2,139,80,34,21,10,9.06,0.34,6.74,61.06,-0.25,W_nasdaq100_stats_2023.06.02.194324.csv
3,"(25, 20, 10)",9,139,31,34,16,8,8.6,0.2,7.1,61.06,-0.2,M_nasdaq100_stats_2023.06.04.114917.csv
4,"(25, 20, 10)",2,139,15,71,24,10,12.99,0.23,4.7,61.05,-0.28,W_nasdaq100_stats_2023.06.04.123527.csv
4,"(25, 20, 10)",2,139,15,71,27,10,13.32,0.23,4.57,60.87,-0.31,W_nasdaq100_stats_2023.06.04.125003.csv
4,"(25, 20, 10)",2,139,15,71,27,10,13.32,0.23,4.57,60.87,-0.31,W_nasdaq100_stats_2023.06.04.123527.csv
1,"(25, 20, 15)",9,139,80,34,16,8,11.09,0.38,5.48,60.77,-0.38,M_nasdaq100_stats_2023.06.02.190501.csv
1,"(25, 20, 15)",9,139,80,34,16,8,11.09,0.38,5.48,60.77,-0.38,M_nasdaq100_stats_2023.06.02.192101.csv
6,"(25, 20, 5)",9,141,80,64,44,40,10.24,0.36,5.93,60.72,-0.33,W_nasdaq100_stats_2023.06.02.160722.csv
6,"(25, 20, 5)",13,139,80,64,44,40,10.24,0.36,5.93,60.72,-0.33,W_nasdaq100_stats_2023.06.02.160722.csv
6,"(25, 20, 5)",4,139,80,64,44,40,10.24,0.36,5.93,60.72,-0.33,W_nasdaq100_stats_2023.06.02.160722.csv
6,"(25, 20, 5)",7,139,80,64,44,40,10.24,0.36,5.93,60.72,-0.33,W_nasdaq100_stats_2023.06.02.160722.csv
1,"(25, 20, 5)",9,139,80,64,44,40,10.24,0.36,5.93,60.72,-0.33,W_nasdaq100_stats_2023.06.02.125654.csv
6,"(25, 20, 5)",10,139,80,64,44,40,10.24,0.36,5.93,60.72,-0.33,W_nasdaq100_stats_2023.06.02.160722.csv
6,"(25, 20, 5)",9,139,80,64,44,40,10.24,0.36,5.93,60.72,-0.33,W_nasdaq100_stats_2023.06.02.155044.csv
6,"(25, 20, 5)",9,139,80,64,44,40,10.24,0.36,5.93,60.72,-0.33,W_nasdaq100_stats_2023.06.02.154401.csv
1,"(25, 20, 5)",9,139,80,64,44,40,10.24,0.36,5.93,60.72,-0.33,W_nasdaq100_stats_2023.06.02.130131.csv
6,"(25, 20, 5)",9,139,80,64,44,40,10.24,0.36,5.93,60.72,-0.33,W_nasdaq100_stats_2023.06.02.155453.csv
1,"(25, 20, 5)",9,139,80,79,16,9,12.5,0.4,4.84,60.5,-0.47,M_nasdaq100_stats_2023.06.02.184410.csv
1,"(25, 20, 10)",9,139,40,34,16,8,11.95,0.22,5.06,60.47,-0.24,M_nasdaq100_stats_2023.06.04.143827.csv
1,"(25, 20, 10)",9,139,60,34,16,8,11.95,0.22,5.06,60.47,-0.24,M_nasdaq100_stats_2023.06.04.130559.csv
1,"(25, 20, 10)",9,139,15,34,16,8,11.95,0.22,5.06,60.47,-0.24,M_nasdaq100_stats_2023.06.04.072715.csv
11,"(25, 20, 10)",9,139,15,34,16,8,4.27,0.3,14.08,60.12,-0.23,M_nasdaq100_stats_2023.06.04.072117.csv
11,"(25, 20, 10)",9,139,15,34,16,8,4.27,0.3,14.08,60.12,-0.23,M_nasdaq100_stats_2023.06.04.072419.csv
4,"(25, 20, 10)",2,139,15,71,29,10,13.22,0.23,4.53,59.89,-0.31,W_nasdaq100_stats_2023.06.04.125003.csv
6,"(25, 20, 5)",2,139,80,34,25,10,9.16,0.34,6.51,59.63,-0.25,W_nasdaq100_stats_2023.06.02.194324.csv
4,"(25, 20, 10)",2,139,15,71,13,10,12.82,0.23,4.64,59.48,-0.28,W_nasdaq100_stats_2023.06.04.125003.csv
3,"(25, 20, 10)",9,139,37,34,16,8,8.27,0.19,7.17,59.3,-0.18,M_nasdaq100_stats_2023.06.04.114917.csv
3,"(25, 20, 10)",9,139,37,34,16,8,8.27,0.19,7.17,59.3,-0.18,M_nasdaq100_stats_2023.06.04.073557.csv
6,"(25, 20, 5)",1,139,80,34,13,10,9.25,0.35,6.41,59.29,-0.23,W_nasdaq100_stats_2023.06.02.194324.csv
7,"(25, 20, 10)",9,139,40,34,16,8,6.0,0.17,9.79,58.74,-0.26,M_nasdaq100_stats_2023.06.04.143827.csv
7,"(25, 20, 10)",9,139,15,34,16,8,6.0,0.17,9.79,58.74,-0.26,M_nasdaq100_stats_2023.06.04.072715.csv
7,"(25, 20, 10)",9,139,60,34,16,8,6.0,0.17,9.79,58.74,-0.26,M_nasdaq100_stats_2023.06.04.130559.csv
6,"(25, 20, 6)",2,139,80,34,21,10,8.91,0.34,6.58,58.63,-0.27,W_nasdaq100_stats_2023.06.02.194324.csv
4,"(25, 20, 10)",2,139,15,71,17,10,12.65,0.23,4.63,58.57,-0.28,W_nasdaq100_stats_2023.06.04.125003.csv
1,"(25, 20, 8)",9,139,80,55,16,5,10.65,0.38,5.47,58.26,-0.42,M_nasdaq100_stats_2023.06.02.182610.csv
6,"(25, 20, 5)",13,139,80,34,16,10,8.75,0.34,6.63,58.01,-0.23,W_nasdaq100_stats_2023.06.02.194324.csv
6,"(25, 20, 5)",11,139,80,34,16,10,8.75,0.34,6.63,58.01,-0.23,W_nasdaq100_stats_2023.06.02.194324.csv
6,"(25, 20, 5)",9,139,80,34,16,10,8.75,0.34,6.63,58.01,-0.23,W_nasdaq100_stats_2023.06.02.194324.csv
6,"(25, 20, 5)",7,139,80,34,16,10,8.75,0.34,6.63,58.01,-0.23,W_nasdaq100_stats_2023.06.02.194324.csv
6,"(25, 20, 5)",1,97,80,64,44,40,9.78,0.36,5.91,57.8,-0.29,W_nasdaq100_stats_2023.06.02.160722.csv
6,"(25, 20, 5)",2,139,80,33,16,10,8.86,0.34,6.5,57.59,-0.25,W_nasdaq100_stats_2023.06.02.194324.csv
4,"(25, 20, 10)",2,139,15,67,21,10,12.48,0.23,4.61,57.53,-0.28,W_nasdaq100_stats_2023.06.04.123527.csv
1,"(25, 20, 5)",9,139,80,49,16,5,11.71,0.39,4.9,57.38,-0.52,M_nasdaq100_stats_2023.06.02.184410.csv
6,"(25, 20, 8)",2,139,80,34,21,10,8.44,0.33,6.78,57.22,-0.24,W_nasdaq100_stats_2023.06.02.194324.csv
6,"(25, 20, 5)",9,281,80,64,44,40,9.83,0.36,5.8,57.01,-0.33,W_nasdaq100_stats_2023.06.02.160722.csv
6,"(25, 20, 5)",9,316,80,64,44,40,9.83,0.36,5.8,57.01,-0.33,W_nasdaq100_stats_2023.06.02.160722.csv
6,"(25, 20, 5)",1,139,80,34,16,13,9.17,0.35,6.2,56.85,-0.32,W_nasdaq100_stats_2023.06.02.194324.csv
4,"(25, 20, 10)",2,139,15,82,21,10,12.47,0.23,4.53,56.49,-0.3,W_nasdaq100_stats_2023.06.04.123527.csv
6,"(25, 20, 5)",2,119,80,64,44,40,9.6,0.35,5.88,56.45,-0.29,W_nasdaq100_stats_2023.06.02.160722.csv
6,"(25, 20, 5)",2,127,80,64,44,40,9.6,0.35,5.88,56.45,-0.29,W_nasdaq100_stats_2023.06.02.160722.csv
6,"(25, 20, 5)",2,129,80,64,44,40,9.6,0.35,5.88,56.45,-0.29,W_nasdaq100_stats_2023.06.02.160722.csv
6,"(25, 20, 5)",2,120,80,64,44,40,9.6,0.35,5.88,56.45,-0.29,W_nasdaq100_stats_2023.06.02.160722.csv
6,"(25, 20, 5)",2,126,80,64,44,40,9.6,0.35,5.88,56.45,-0.29,W_nasdaq100_stats_2023.06.02.160722.csv
6,"(25, 20, 5)",2,114,80,64,44,40,9.6,0.35,5.88,56.45,-0.29,W_nasdaq100_stats_2023.06.02.160722.csv
4,"(25, 20, 10)",2,139,15,71,12,10,12.31,0.22,4.58,56.38,-0.28,W_nasdaq100_stats_2023.06.04.123527.csv
1,"(25, 20, 8)",9,139,80,49,16,5,10.65,0.38,5.29,56.34,-0.45,M_nasdaq100_stats_2023.06.02.182610.csv
4,"(25, 20, 10)",2,139,15,73,21,10,12.43,0.22,4.52,56.18,-0.28,W_nasdaq100_stats_2023.06.04.123527.csv
4,"(25, 20, 10)",2,139,15,71,30,10,12.52,0.23,4.46,55.84,-0.31,W_nasdaq100_stats_2023.06.04.123527.csv
4,"(25, 20, 10)",2,139,15,71,15,10,12.11,0.22,4.59,55.58,-0.28,W_nasdaq100_stats_2023.06.04.123527.csv
4,"(25, 20, 10)",2,139,15,71,15,10,12.11,0.22,4.59,55.58,-0.28,W_nasdaq100_stats_2023.06.04.125003.csv
4,"(25, 20, 10)",2,139,15,67,17,10,12.09,0.22,4.59,55.49,-0.28,W_nasdaq100_stats_2023.06.04.125003.csv
3,"(25, 20, 8)",9,139,16,34,16,8,8.0,0.19,6.93,55.44,-0.24,M_nasdaq100_stats_2023.06.04.140817.csv
6,"(25, 20, 5)",2,139,80,49,16,10,8.88,0.34,6.23,55.32,-0.32,W_nasdaq100_stats_2023.06.02.194324.csv
6,"(25, 20, 5)",1,139,80,37,16,10,8.52,0.33,6.46,55.04,-0.25,W_nasdaq100_stats_2023.06.02.194324.csv
2,"(25, 20, 9)",9,139,40,34,16,8,9.17,0.2,5.99,54.93,-0.28,M_nasdaq100_stats_2023.06.04.143544.csv
6,"(25, 20, 2)",1,139,80,34,16,10,10.78,0.37,5.09,54.87,-0.48,W_nasdaq100_stats_2023.06.02.194324.csv
4,"(25, 20, 10)",2,139,15,71,23,10,11.97,0.22,4.58,54.82,-0.28,W_nasdaq100_stats_2023.06.04.125003.csv
4,"(25, 20, 10)",9,139,15,34,16,8,5.44,0.29,10.06,54.73,-0.1,M_nasdaq100_stats_2023.06.04.071612.csv
4,"(25, 20, 10)",9,139,15,34,16,8,5.44,0.29,10.06,54.73,-0.1,M_nasdaq100_stats_2023.06.04.072419.csv
4,"(25, 20, 10)",9,139,15,34,16,8,5.44,0.29,10.06,54.73,-0.1,M_nasdaq100_stats_2023.06.04.071918.csv
6,"(25, 20, 5)",1,139,80,31,16,10,8.45,0.33,6.47,54.67,-0.24,W_nasdaq100_stats_2023.06.02.194324.csv
6,"(25, 20, 5)",1,139,80,34,34,10,8.69,0.34,6.27,54.49,-0.23,W_nasdaq100_stats_2023.06.02.194324.csv
6,"(25, 20, 2)",2,139,80,34,16,10,10.71,0.37,5.08,54.41,-0.48,W_nasdaq100_stats_2023.06.02.194324.csv
6,"(25, 20, 1)",2,139,80,34,16,10,12.76,0.4,4.26,54.36,-0.61,W_nasdaq100_stats_2023.06.02.194324.csv
6,"(25, 20, 2)",2,139,80,34,21,10,10.8,0.37,5.03,54.32,-0.48,W_nasdaq100_stats_2023.06.02.194324.csv
6,"(25, 20, 5)",9,139,80,34,17,10,8.59,0.33,6.32,54.29,-0.23,W_nasdaq100_stats_2023.06.02.194324.csv
4,"(25, 20, 10)",2,139,15,71,33,10,12.23,0.22,4.43,54.18,-0.31,W_nasdaq100_stats_2023.06.04.123527.csv
6,"(25, 20, 7)",2,139,80,34,16,10,8.05,0.33,6.72,54.1,-0.25,W_nasdaq100_stats_2023.06.02.194324.csv
6,"(25, 20, 5)",2,139,80,34,33,10,8.69,0.34,6.22,54.05,-0.23,W_nasdaq100_stats_2023.06.02.194324.csv
4,"(25, 20, 10)",2,139,15,83,17,10,11.87,0.22,4.53,53.77,-0.29,W_nasdaq100_stats_2023.06.04.125003.csv
6,"(25, 20, 6)",2,139,80,34,16,10,8.08,0.33,6.64,53.65,-0.27,W_nasdaq100_stats_2023.06.02.194324.csv
6,"(25, 20, 5)",2,139,80,53,21,10,8.67,0.34,6.16,53.41,-0.25,W_nasdaq100_stats_2023.06.02.194324.csv
4,"(25, 20, 10)",2,139,15,71,36,10,12.13,0.22,4.4,53.37,-0.31,W_nasdaq100_stats_2023.06.04.123527.csv
6,"(25, 20, 5)",2,139,80,34,21,11,8.37,0.33,6.36,53.23,-0.24,W_nasdaq100_stats_2023.06.02.194324.csv
6,"(25, 20, 5)",2,139,80,26,21,10,8.51,0.33,6.25,53.19,-0.23,W_nasdaq100_stats_2023.06.02.194324.csv
4,"(25, 20, 10)",2,139,15,71,17,15,11.87,0.22,4.47,53.06,-0.31,W_nasdaq100_stats_2023.06.04.125003.csv
6,"(25, 20, 5)",19,139,80,64,44,40,9.25,0.35,5.73,53.0,-0.33,W_nasdaq100_stats_2023.06.02.160722.csv
6,"(25, 20, 5)",16,139,80,64,44,40,9.25,0.35,5.73,53.0,-0.33,W_nasdaq100_stats_2023.06.02.160722.csv
1,"(25, 20, 5)",9,139,80,67,16,9,11.11,0.38,4.75,52.77,-0.49,M_nasdaq100_stats_2023.06.02.184410.csv
6,"(25, 20, 5)",2,139,80,34,21,9,8.44,0.33,6.24,52.67,-0.3,W_nasdaq100_stats_2023.06.02.194324.csv
6,"(25, 20, 5)",15,139,80,34,16,10,8.15,0.33,6.45,52.57,-0.23,W_nasdaq100_stats_2023.06.02.194324.csv
6,"(25, 20, 5)",21,139,80,34,16,10,8.15,0.33,6.45,52.57,-0.23,W_nasdaq100_stats_2023.06.02.194324.csv
6,"(25, 20, 5)",17,139,80,34,16,10,8.15,0.33,6.45,52.57,-0.23,W_nasdaq100_stats_2023.06.02.194324.csv
6,"(25, 20, 5)",19,139,80,34,16,10,8.15,0.33,6.45,52.57,-0.23,W_nasdaq100_stats_2023.06.02.194324.csv
4,"(25, 20, 10)",2,139,15,71,21,15,11.7,0.22,4.48,52.42,-0.31,W_nasdaq100_stats_2023.06.04.123527.csv
1,"(25, 20, 4)",9,139,80,85,47,4,21.18,0.27,2.46,52.1,-0.29,W_nasdaq100_stats_2023.05.28.161215.csv
6,"(25, 20, 3)",9,139,80,34,16,10,9.11,0.34,5.68,51.74,-0.42,W_nasdaq100_stats_2023.06.02.194324.csv
6,"(25, 20, 5)",1,139,80,55,16,10,8.34,0.33,6.14,51.21,-0.31,W_nasdaq100_stats_2023.06.02.194324.csv
6,"(25, 20, 5)",2,139,80,50,21,10,8.46,0.33,6.04,51.1,-0.32,W_nasdaq100_stats_2023.06.02.194324.csv
4,"(25, 20, 10)",2,139,15,71,25,10,11.51,0.22,4.42,50.87,-0.32,W_nasdaq100_stats_2023.06.04.125003.csv
10,"(25, 20, 10)",9,139,15,34,16,8,4.1,0.28,12.4,50.84,-0.22,M_nasdaq100_stats_2023.06.04.072419.csv
6,"(25, 20, 8)",2,139,80,34,16,10,7.62,0.32,6.66,50.75,-0.24,W_nasdaq100_stats_2023.06.02.194324.csv
4,"(25, 20, 10)",2,139,15,75,21,10,11.35,0.22,4.47,50.73,-0.28,W_nasdaq100_stats_2023.06.04.123527.csv
4,"(25, 20, 10)",2,139,15,85,21,10,11.43,0.22,4.41,50.41,-0.29,W_nasdaq100_stats_2023.06.04.123527.csv
6,"(25, 20, 5)",2,108,80,64,44,40,8.74,0.34,5.74,50.17,-0.29,W_nasdaq100_stats_2023.06.02.160722.csv
6,"(25, 20, 5)",2,139,80,34,16,2,7.83,0.32,6.35,49.72,-0.26,W_nasdaq100_stats_2023.06.02.194324.csv
6,"(25, 20, 5)",2,139,80,34,16,6,7.83,0.32,6.33,49.56,-0.22,W_nasdaq100_stats_2023.06.02.194324.csv
6,"(25, 20, 5)",2,139,80,29,16,10,7.67,0.32,6.45,49.47,-0.24,W_nasdaq100_stats_2023.06.02.194324.csv
1,"(25, 20, 1)",9,139,80,16,11,1,13.7,0.42,3.6,49.32,-0.66,M_nasdaq100_stats_2023.06.02.172427.csv
4,"(25, 20, 10)",2,139,15,71,16,16,11.0,0.21,4.48,49.28,-0.28,W_nasdaq100_stats_2023.06.04.125003.csv
4,"(25, 20, 10)",2,139,15,82,17,10,11.11,0.21,4.42,49.11,-0.3,W_nasdaq100_stats_2023.06.04.123527.csv
6,"(25, 20, 5)",1,139,80,34,25,10,7.86,0.32,6.2,48.73,-0.25,W_nasdaq100_stats_2023.06.02.194324.csv
3,"(25, 20, 8)",9,139,12,34,16,8,6.72,0.18,7.24,48.65,-0.19,M_nasdaq100_stats_2023.06.04.140817.csv
4,"(25, 20, 10)",2,139,15,99,21,10,11.12,0.21,4.37,48.59,-0.29,W_nasdaq100_stats_2023.06.04.123527.csv
6,"(25, 20, 5)",2,139,80,34,21,6,7.76,0.32,6.25,48.5,-0.22,W_nasdaq100_stats_2023.06.02.194324.csv
6,"(25, 20, 5)",9,106,80,64,44,40,8.55,0.33,5.66,48.39,-0.33,W_nasdaq100_stats_2023.06.02.160722.csv
4,"(25, 20, 10)",2,139,15,71,17,16,10.87,0.21,4.45,48.37,-0.28,W_nasdaq100_stats_2023.06.04.125003.csv
1,"(25, 20, 17)",9,139,80,34,16,8,9.1,0.35,5.29,48.14,-0.36,M_nasdaq100_stats_2023.06.02.192101.csv
1,"(25, 20, 17)",9,139,80,34,16,8,9.1,0.35,5.29,48.14,-0.36,M_nasdaq100_stats_2023.06.02.190501.csv
6,"(25, 20, 6)",2,139,80,34,16,8,7.58,0.32,6.35,48.13,-0.28,W_nasdaq100_stats_2023.06.02.193018.csv
3,"(25, 20, 5)",9,139,9,34,16,8,6.13,0.17,7.85,48.12,-0.2,M_nasdaq100_stats_2023.06.04.141304.csv
3,"(25, 20, 5)",9,139,9,34,16,8,6.13,0.17,7.85,48.12,-0.2,M_nasdaq100_stats_2023.06.04.141100.csv
6,"(25, 20, 9)",2,139,80,34,16,10,7.16,0.31,6.72,48.12,-0.24,W_nasdaq100_stats_2023.06.02.194324.csv
6,"(25, 20, 5)",5,139,80,34,16,10,7.58,0.32,6.34,48.06,-0.23,W_nasdaq100_stats_2023.06.02.194324.csv
4,"(25, 20, 10)",2,139,15,66,17,16,10.93,0.21,4.39,47.98,-0.3,W_nasdaq100_stats_2023.06.04.125003.csv
3,"(25, 20, 10)",9,139,17,34,16,8,6.71,0.18,7.14,47.91,-0.19,M_nasdaq100_stats_2023.06.04.073557.csv
4,"(25, 20, 10)",2,139,15,82,41,10,11.13,0.22,4.29,47.75,-0.28,W_nasdaq100_stats_2023.06.04.123527.csv
15,"(25, 20, 10)",2,139,15,71,21,10,5.8,0.16,8.18,47.44,-0.11,W_nasdaq100_stats_2023.06.04.125957.csv
3,"(25, 20, 8)",9,139,10,34,16,8,5.86,0.17,8.06,47.23,-0.2,M_nasdaq100_stats_2023.06.04.140817.csv
5,"(25, 20, 10)",9,139,15,34,16,8,4.74,0.28,9.94,47.12,-0.13,M_nasdaq100_stats_2023.06.04.072117.csv
5,"(25, 20, 10)",9,139,15,34,16,8,4.74,0.28,9.94,47.12,-0.13,M_nasdaq100_stats_2023.06.04.072419.csv
5,"(25, 20, 10)",9,139,15,34,16,8,4.74,0.28,9.94,47.12,-0.13,M_nasdaq100_stats_2023.06.04.071918.csv
6,"(25, 20, 7)",2,139,80,34,16,8,7.43,0.31,6.34,47.11,-0.24,W_nasdaq100_stats_2023.06.02.193018.csv
4,"(25, 20, 10)",2,139,15,71,17,17,10.89,0.21,4.32,47.04,-0.28,W_nasdaq100_stats_2023.06.04.125003.csv
3,"(25, 20, 8)",9,139,13,34,16,8,6.56,0.18,7.17,47.04,-0.19,M_nasdaq100_stats_2023.06.04.140817.csv
4,"(25, 20, 10)",2,139,15,43,21,10,10.83,0.21,4.32,46.79,-0.28,W_nasdaq100_stats_2023.06.04.123527.csv
4,"(25, 20, 10)",2,139,15,71,49,16,10.76,0.21,4.34,46.7,-0.28,W_nasdaq100_stats_2023.06.04.125003.csv
4,"(25, 20, 10)",2,139,15,75,17,10,10.51,0.21,4.44,46.66,-0.28,W_nasdaq100_stats_2023.06.04.125003.csv
6,"(25, 20, 5)",1,139,80,34,16,11,7.44,0.31,6.27,46.65,-0.24,W_nasdaq100_stats_2023.06.02.194324.csv
4,"(25, 20, 10)",2,139,15,82,21,11,10.87,0.21,4.27,46.41,-0.31,W_nasdaq100_stats_2023.06.04.123527.csv
4,"(25, 20, 10)",2,139,15,71,21,17,10.66,0.21,4.34,46.26,-0.28,W_nasdaq100_stats_2023.06.04.123527.csv
4,"(25, 20, 10)",2,139,15,71,19,16,10.43,0.21,4.4,45.89,-0.28,W_nasdaq100_stats_2023.06.04.125003.csv
6,"(25, 20, 5)",9,139,80,34,13,10,7.54,0.32,6.07,45.77,-0.27,W_nasdaq100_stats_2023.06.02.194324.csv
4,"(25, 20, 10)",2,139,15,43,17,10,10.48,0.21,4.36,45.69,-0.28,W_nasdaq100_stats_2023.06.04.125003.csv
6,"(25, 20, 5)",23,139,80,34,16,10,7.34,0.31,6.22,45.65,-0.23,W_nasdaq100_stats_2023.06.02.194324.csv
4,"(25, 20, 10)",2,139,15,82,21,9,10.37,0.21,4.4,45.63,-0.28,W_nasdaq100_stats_2023.06.04.123527.csv
6,"(25, 20, 5)",2,139,80,53,16,10,7.65,0.32,5.96,45.59,-0.25,W_nasdaq100_stats_2023.06.02.194324.csv
6,"(25, 20, 5)",9,139,80,34,16,13,7.87,0.32,5.78,45.49,-0.4,W_nasdaq100_stats_2023.06.02.194324.csv
4,"(25, 20, 10)",2,139,15,82,33,10,10.72,0.21,4.24,45.45,-0.32,W_nasdaq100_stats_2023.06.04.123527.csv
4,"(25, 20, 10)",2,139,15,64,21,10,10.41,0.21,4.35,45.28,-0.28,W_nasdaq100_stats_2023.06.04.123527.csv
6,"(25, 20, 5)",9,139,80,34,29,10,7.45,0.31,6.06,45.15,-0.27,W_nasdaq100_stats_2023.06.02.194324.csv
6,"(25, 20, 7)",1,139,80,34,16,10,7.03,0.31,6.42,45.13,-0.25,W_nasdaq100_stats_2023.06.02.194324.csv
6,"(25, 20, 5)",1,139,80,49,16,10,7.59,0.32,5.92,44.93,-0.32,W_nasdaq100_stats_2023.06.02.194324.csv
6,"(25, 20, 5)",22,139,80,64,44,40,8.16,0.33,5.5,44.88,-0.33,W_nasdaq100_stats_2023.06.02.160722.csv
3,"(25, 20, 9)",9,139,15,34,16,8,5.74,0.29,7.8,44.77,-0.2,M_nasdaq100_stats_2023.06.04.070900.csv
6,"(25, 20, 5)",9,176,80,64,44,40,8.07,0.33,5.5,44.39,-0.33,W_nasdaq100_stats_2023.06.02.160722.csv
4,"(25, 20, 10)",2,139,15,19,17,10,10.18,0.21,4.35,44.28,-0.28,W_nasdaq100_stats_2023.06.04.125003.csv
4,"(25, 20, 10)",2,139,15,115,21,10,10.59,0.21,4.18,44.27,-0.31,W_nasdaq100_stats_2023.06.04.123527.csv
2,"(25, 20, 10)",9,139,60,34,16,8,7.59,0.18,5.81,44.1,-0.25,M_nasdaq100_stats_2023.06.04.130559.csv
